time_sec,ax,ay,az,gx,gy,gz,temp_c
0.014,0.229000,0.500000,0.893000,7.260000,-8.603000,8.565000,22.180000
0.020,0.258000,0.519000,0.889000,4.069000,-7.023000,5.511000,22.080000
0.027,0.302000,0.506000,0.891000,1.702000,-2.466000,5.489000,22.180000
0.039,0.314000,0.504000,0.859000,-0.412000,3.237000,6.954000,22.080000
0.052,0.306000,0.471000,0.818000,-0.527000,6.718000,7.954000,22.080000
0.059,0.295000,0.439000,0.803000,1.168000,8.244000,9.145000,22.180000
0.072,0.276000,0.432000,0.818000,5.977000,4.267000,10.969000,22.180000
0.084,0.209000,0.467000,0.838000,10.053000,-5.000000,10.069000,22.080000
0.091,0.213000,0.495000,0.885000,7.313000,-11.191000,6.679000,22.180000
0.099,0.268000,0.486000,0.899000,5.168000,-9.092000,5.237000,22.180000
0.113,0.293000,0.479000,0.884000,2.267000,-4.298000,3.405000,22.080000
0.119,0.278000,0.422000,0.844000,0.435000,-0.573000,1.931000,22.180000
0.131,0.246000,0.416000,0.836000,0.076000,-3.015000,1.267000,22.180000
0.138,0.235000,0.438000,0.863000,-1.885000,-7.725000,-1.275000,22.270000
0.151,0.257000,0.436000,0.871000,-2.718000,-13.542000,-2.015000,22.180000
0.158,0.288000,0.394000,0.865000,-2.519000,-17.038000,-0.084000,22.270000
0.170,0.331000,0.377000,0.870000,0.496000,-15.466000,1.809000,22.180000
0.177,0.363000,0.391000,0.880000,4.603000,-9.023000,2.221000,22.270000
0.190,0.346000,0.397000,0.893000,5.855000,-0.969000,2.496000,22.180000
0.198,0.319000,0.435000,0.924000,5.374000,4.603000,3.183000,22.180000
0.210,0.252000,0.480000,0.919000,3.328000,4.557000,2.710000,22.080000
0.217,0.213000,0.488000,0.904000,-0.130000,0.656000,1.740000,22.180000
0.231,0.249000,0.514000,0.848000,-2.733000,-1.351000,-0.008000,22.180000
0.242,0.278000,0.466000,0.778000,-2.580000,-1.405000,-1.771000,22.270000
0.250,0.285000,0.436000,0.741000,1.664000,-2.427000,-3.443000,22.180000
0.262,0.303000,0.421000,0.737000,7.023000,-4.244000,-5.870000,22.180000
0.269,0.346000,0.431000,0.797000,12.122000,-0.618000,-5.740000,22.180000
0.281,0.358000,0.489000,0.886000,15.435000,9.656000,-3.389000,22.180000
0.289,0.341000,0.560000,0.929000,10.389000,22.015000,-4.229000,22.180000
0.301,0.331000,0.572000,0.913000,3.519000,34.931000,-7.947000,22.180000
0.308,0.306000,0.528000,0.844000,-0.992000,39.519000,-10.420000,22.270000
0.320,0.287000,0.443000,0.771000,4.885000,37.290000,-10.893000,22.180000
0.328,0.314000,0.483000,0.783000,7.229000,34.977000,-7.962000,22.180000
0.341,0.255000,0.532000,0.844000,5.550000,33.221000,-0.893000,22.180000
0.348,0.152000,0.577000,0.884000,0.779000,26.626000,0.473000,22.180000
0.360,0.103000,0.619000,0.854000,-7.244000,18.969000,-5.267000,22.180000
0.372,0.105000,0.537000,0.755000,-10.183000,2.794000,-11.038000,22.180000
0.380,0.172000,0.438000,0.694000,-7.916000,-12.656000,-13.679000,22.180000
0.392,0.316000,0.440000,0.721000,-6.405000,-21.198000,-10.458000,22.180000
0.400,0.445000,0.436000,0.781000,-0.534000,-16.115000,-7.290000,22.080000
0.411,0.502000,0.453000,0.908000,5.435000,4.290000,-6.359000,22.180000
0.418,0.451000,0.541000,1.003000,8.107000,31.618000,-7.252000,22.180000
0.431,0.332000,0.625000,0.969000,3.908000,46.130000,-7.260000,22.270000
0.438,0.146000,0.597000,0.908000,-4.679000,37.038000,-5.794000,22.270000
0.450,-0.003000,0.485000,0.826000,-5.679000,16.153000,-13.710000,22.180000
0.462,0.043000,0.526000,0.802000,-4.099000,-8.420000,-24.237000,22.270000
