time_sec,ax,ay,az,gx,gy,gz,temp_c
0.014,0.200000,0.250000,0.887000,-2.038000,8.084000,1.168000,23.590000
0.014,0.177000,0.260000,0.936000,-4.076000,8.405000,-1.076000,23.590000
0.024,0.163000,0.298000,0.933000,-11.153000,9.947000,-1.931000,23.490000
0.032,0.156000,0.240000,0.898000,-16.046000,7.511000,-2.672000,23.680000
0.044,0.183000,0.229000,0.888000,-14.763000,3.840000,-3.282000,23.730000
0.051,0.201000,0.260000,0.866000,-12.290000,-0.336000,-1.382000,23.540000
0.063,0.229000,0.281000,0.880000,-11.771000,-2.756000,2.252000,23.540000
0.076,0.250000,0.268000,0.889000,-9.618000,2.794000,5.779000,23.640000
0.083,0.246000,0.294000,0.880000,-8.000000,15.221000,9.229000,23.540000
0.096,0.161000,0.251000,0.848000,-6.588000,23.321000,8.733000,23.640000
0.105,0.065000,0.221000,0.844000,-4.298000,21.198000,3.611000,23.540000
0.117,0.009000,0.219000,0.858000,-1.137000,8.947000,-1.427000,23.640000
0.122,-0.005000,0.244000,0.907000,-1.511000,-10.664000,-3.977000,23.540000
0.135,0.079000,0.248000,0.938000,-4.672000,-23.168000,-6.634000,23.540000
0.141,0.161000,0.218000,0.989000,-3.519000,-26.092000,-7.855000,23.540000
0.154,0.208000,0.224000,1.029000,-2.305000,-20.924000,-8.298000,23.540000
0.161,0.290000,0.301000,1.028000,-4.580000,-7.511000,-8.160000,23.590000
0.173,0.298000,0.336000,0.949000,-9.870000,5.305000,-3.542000,23.590000
0.186,0.243000,0.280000,0.856000,-11.771000,6.954000,1.893000,23.590000
0.193,0.195000,0.251000,0.802000,-9.870000,-2.878000,7.374000,23.680000
0.206,0.181000,0.230000,0.791000,-8.962000,-16.573000,14.069000,23.490000
0.212,0.190000,0.209000,0.822000,-5.908000,-26.328000,18.397000,23.590000
0.225,0.194000,0.194000,0.856000,-3.366000,-27.672000,21.710000,23.590000
0.233,0.193000,0.189000,0.907000,0.244000,-23.878000,22.229000,23.680000
0.244,0.170000,0.195000,0.954000,10.137000,-16.099000,18.939000,23.590000
0.252,0.112000,0.273000,0.984000,12.252000,-10.969000,11.817000,23.490000
0.264,0.097000,0.311000,1.018000,7.328000,-6.573000,2.282000,23.490000
0.271,0.074000,0.309000,1.023000,2.588000,-4.382000,-2.015000,23.640000
0.284,0.091000,0.312000,1.021000,-3.412000,-2.679000,-4.855000,23.540000
0.296,0.115000,0.295000,1.022000,-7.038000,0.855000,-7.221000,23.540000
0.303,0.128000,0.293000,1.005000,-8.000000,5.122000,-8.565000,23.640000
0.315,0.119000,0.325000,1.001000,-10.466000,7.687000,-9.656000,23.540000
0.322,0.131000,0.330000,0.993000,-11.733000,10.389000,-11.366000,23.640000
0.335,0.140000,0.346000,0.946000,-14.000000,12.275000,-13.076000,23.640000
0.342,0.141000,0.304000,0.896000,-13.855000,10.595000,-11.641000,23.540000
0.354,0.177000,0.261000,0.876000,-10.885000,9.450000,-5.252000,23.640000
0.361,0.215000,0.237000,0.872000,-5.855000,10.260000,5.008000,23.640000
0.374,0.219000,0.240000,0.897000,0.122000,14.542000,16.931000,23.590000
0.382,0.191000,0.259000,0.965000,8.756000,21.702000,24.290000,23.590000
0.394,0.089000,0.313000,1.009000,10.031000,31.137000,19.427000,23.680000
0.406,-0.004000,0.326000,1.042000,7.198000,33.847000,10.550000,23.590000
0.412,-0.048000,0.328000,1.043000,4.870000,32.687000,-1.740000,23.590000
0.425,-0.086000,0.304000,1.028000,0.580000,27.122000,-15.122000,23.590000
0.433,-0.087000,0.262000,0.969000,-4.664000,18.321000,-27.824000,23.590000
0.445,-0.036000,0.227000,0.931000,-4.443000,8.420000,-39.565000,23.590000
0.452,0.068000,0.264000,0.942000,-6.473000,-0.382000,-44.908000,23.590000
0.464,0.178000,0.279000,0.924000,-12.290000,-4.298000,-45.763000,23.590000
0.476,0.269000,0.243000,0.877000,-16.931000,-6.511000,-39.947000,23.590000
0.483,0.304000,0.177000,0.848000,-19.855000,-8.435000,-30.008000,23.490000
