time_sec,ax,ay,az,gx,gy,gz,temp_c
0.011,0.218000,0.327000,0.926000,10.580000,12.275000,3.061000,23.640000
0.012,0.200000,0.353000,0.924000,7.695000,1.511000,3.672000,23.640000
0.025,0.241000,0.363000,0.935000,6.053000,-3.550000,2.511000,23.540000
0.032,0.304000,0.363000,0.959000,5.107000,-0.908000,1.229000,23.540000
0.044,0.324000,0.358000,0.982000,3.221000,8.504000,0.924000,23.540000
0.051,0.302000,0.341000,0.987000,1.611000,17.473000,-2.397000,23.540000
0.064,0.237000,0.341000,0.976000,-0.824000,16.664000,-2.290000,23.490000
0.071,0.195000,0.338000,0.954000,-5.878000,13.542000,1.458000,23.590000
0.085,0.155000,0.363000,0.933000,-7.679000,4.504000,2.511000,23.590000
0.092,0.152000,0.340000,0.917000,-8.313000,-5.344000,0.015000,23.490000
0.104,0.191000,0.322000,0.919000,-3.847000,-10.527000,-5.435000,23.680000
0.116,0.247000,0.331000,0.919000,-4.198000,-8.802000,-7.939000,23.490000
0.123,0.283000,0.309000,0.940000,-6.679000,-6.511000,-7.634000,23.490000
0.135,0.315000,0.333000,0.960000,-10.435000,-3.756000,-7.664000,23.590000
0.142,0.312000,0.333000,0.940000,-12.389000,-3.863000,-5.626000,23.680000
0.154,0.322000,0.300000,0.913000,-13.931000,-6.924000,-4.069000,23.590000
0.161,0.349000,0.287000,0.864000,-13.031000,-12.344000,-2.756000,23.590000
0.175,0.390000,0.253000,0.837000,-9.450000,-10.496000,-1.145000,23.590000
0.182,0.422000,0.271000,0.852000,-1.603000,-6.450000,-2.481000,23.490000
0.194,0.387000,0.267000,0.903000,-1.672000,0.824000,-2.366000,23.590000
0.200,0.343000,0.308000,0.945000,-3.443000,4.237000,-2.023000,23.490000
0.213,0.326000,0.318000,0.953000,-6.489000,8.634000,-1.740000,23.590000
0.225,0.286000,0.292000,0.931000,-8.573000,11.931000,-4.580000,23.590000
0.233,0.265000,0.273000,0.880000,-8.832000,12.282000,-7.939000,23.540000
0.245,0.269000,0.278000,0.840000,-8.878000,7.389000,-10.641000,23.640000
