time_sec,ax,ay,az,gx,gy,gz,temp_c
0.012,-0.085000,0.158000,0.838000,35.305000,27.832000,21.893000,22.930000
0.013,-0.106000,0.211000,0.853000,34.794000,11.939000,17.282000,23.020000
0.025,-0.058000,0.178000,0.865000,35.191000,-1.840000,8.626000,23.020000
0.032,0.052000,0.256000,0.889000,36.122000,-2.115000,4.290000,23.020000
0.044,0.189000,0.261000,0.931000,34.015000,9.824000,3.634000,22.930000
0.052,0.212000,0.230000,0.900000,28.504000,25.893000,5.702000,22.930000
0.064,0.146000,0.148000,0.879000,30.031000,35.687000,7.061000,22.930000
0.070,0.068000,0.126000,0.844000,36.061000,33.305000,7.176000,22.930000
0.085,-0.065000,0.220000,0.874000,35.000000,14.687000,9.000000,22.980000
0.096,-0.103000,0.324000,0.921000,25.847000,-9.427000,3.809000,22.980000
0.104,-0.036000,0.331000,0.926000,17.656000,-26.275000,-1.282000,22.980000
0.116,0.088000,0.262000,0.879000,13.885000,-33.702000,-2.237000,22.980000
0.122,0.164000,0.137000,0.847000,21.023000,-27.443000,-0.084000,22.980000
0.135,0.209000,0.141000,0.846000,35.031000,-12.176000,3.084000,22.980000
0.142,0.255000,0.235000,0.867000,45.534000,7.305000,0.550000,22.880000
0.154,0.280000,0.279000,0.908000,48.611000,26.611000,-1.046000,23.070000
0.161,0.286000,0.323000,0.879000,49.153000,45.282000,-0.779000,22.980000
0.174,0.224000,0.315000,0.837000,49.397000,54.924000,2.382000,22.880000
0.186,0.123000,0.281000,0.813000,53.763000,54.305000,7.527000,23.070000
0.194,-0.031000,0.323000,0.813000,53.779000,32.282000,15.366000,22.980000
0.206,-0.049000,0.408000,0.885000,55.244000,11.756000,19.313000,22.980000
0.213,-0.050000,0.497000,0.952000,50.924000,-7.084000,24.878000,23.020000
0.225,-0.057000,0.529000,0.927000,35.504000,-13.939000,24.740000,22.930000
0.232,-0.108000,0.431000,0.865000,21.977000,-22.412000,16.931000,23.020000
0.245,-0.124000,0.321000,0.822000,24.366000,-35.656000,1.244000,22.930000
0.256,-0.000000,0.271000,0.846000,32.489000,-43.733000,-13.405000,22.930000
0.263,0.195000,0.322000,0.957000,41.702000,-44.954000,-19.244000,23.020000
0.276,0.344000,0.460000,1.060000,37.344000,-24.840000,-15.160000,23.020000
0.283,0.237000,0.527000,1.108000,21.855000,-13.344000,-3.565000,23.020000
0.296,0.083000,0.446000,1.088000,12.870000,-11.588000,1.916000,23.020000
0.302,0.013000,0.363000,1.031000,8.290000,-19.427000,1.847000,22.930000
0.315,0.040000,0.336000,1.017000,7.626000,-22.038000,-2.298000,23.020000
0.321,0.146000,0.374000,1.045000,5.580000,-19.290000,-6.076000,23.020000
0.334,0.216000,0.379000,1.042000,0.695000,-6.962000,-7.573000,23.120000
0.342,0.210000,0.366000,1.008000,-3.046000,4.267000,-7.809000,22.930000
0.354,0.151000,0.319000,0.959000,-5.061000,8.885000,-8.046000,23.020000
0.366,0.114000,0.317000,0.920000,-6.656000,9.626000,-7.168000,23.120000
0.374,0.103000,0.292000,0.883000,-7.260000,1.687000,-6.656000,23.020000
0.386,0.120000,0.309000,0.909000,-8.137000,-5.710000,-6.397000,22.980000
0.393,0.129000,0.321000,0.939000,-11.252000,-13.626000,-3.832000,22.980000
0.407,0.172000,0.338000,0.995000,-12.458000,-15.069000,-1.137000,23.070000
0.412,0.221000,0.380000,0.990000,-16.687000,-9.084000,0.153000,22.980000
0.425,0.253000,0.347000,0.900000,-21.313000,3.710000,0.649000,22.980000
0.433,0.236000,0.241000,0.776000,-17.122000,7.496000,0.420000,23.070000
0.445,0.187000,0.177000,0.736000,-10.023000,9.435000,-0.191000,22.880000
0.452,0.123000,0.212000,0.769000,-0.832000,-0.557000,4.412000,22.980000
0.464,0.109000,0.286000,0.869000,1.092000,-9.099000,7.115000,22.980000
0.470,0.103000,0.340000,0.940000,0.603000,-10.878000,7.191000,23.070000
0.484,0.128000,0.359000,0.955000,-1.321000,-4.183000,5.351000,22.980000
0.497,0.104000,0.318000,0.907000,-2.611000,1.641000,1.748000,22.980000
0.503,0.094000,0.287000,0.901000,-0.206000,7.198000,-3.214000,22.980000
0.516,0.100000,0.317000,0.927000,0.412000,9.351000,-5.565000,22.980000
0.523,0.144000,0.335000,0.961000,1.710000,16.481000,-3.359000,22.880000
0.536,0.139000,0.349000,0.991000,0.183000,27.954000,-0.069000,23.070000
0.543,0.076000,0.366000,1.024000,-0.931000,39.779000,1.229000,23.120000
0.555,-0.011000,0.391000,1.049000,-3.534000,45.924000,-0.992000,23.020000
0.562,-0.092000,0.368000,1.043000,-7.130000,43.863000,-6.802000,23.020000
0.575,-0.143000,0.386000,1.054000,-13.069000,35.160000,-12.947000,22.930000
0.581,-0.126000,0.384000,1.089000,-15.580000,24.153000,-19.206000,23.020000
0.594,-0.094000,0.382000,1.051000,-27.641000,12.840000,-21.489000,23.020000
0.606,0.002000,0.371000,0.974000,-36.878000,7.374000,-25.427000,22.930000
0.612,0.105000,0.271000,0.848000,-35.656000,2.847000,-26.137000,22.930000
