time_sec,ax,ay,az,gx,gy,gz,temp_c
0.014,0.434000,0.785000,0.460000,8.595000,7.756000,7.947000,28.770000
0.020,0.424000,0.772000,0.457000,5.450000,6.947000,6.214000,28.670000
0.028,0.430000,0.766000,0.449000,6.901000,6.176000,6.008000,28.670000
0.040,0.417000,0.752000,0.445000,8.069000,4.565000,4.931000,28.720000
0.048,0.427000,0.757000,0.448000,7.496000,4.450000,2.229000,28.720000
0.060,0.425000,0.760000,0.450000,5.840000,5.229000,1.183000,28.770000
0.068,0.442000,0.762000,0.444000,5.977000,6.275000,1.771000,28.670000
0.081,0.464000,0.755000,0.445000,5.580000,5.947000,2.870000,28.770000
0.090,0.478000,0.762000,0.448000,3.969000,8.901000,3.252000,28.720000
0.101,0.500000,0.753000,0.438000,3.695000,10.573000,6.382000,28.720000
0.110,0.497000,0.768000,0.439000,3.321000,12.908000,9.145000,28.770000
0.121,0.484000,0.762000,0.438000,3.595000,16.382000,11.931000,28.670000
0.128,0.446000,0.759000,0.421000,3.985000,16.221000,14.092000,28.720000
0.140,0.425000,0.773000,0.420000,4.160000,14.740000,14.374000,28.810000
0.148,0.401000,0.782000,0.445000,5.023000,12.710000,12.779000,28.810000
0.160,0.408000,0.778000,0.440000,3.969000,11.847000,9.603000,28.670000
0.168,0.436000,0.787000,0.444000,2.847000,11.649000,6.962000,28.770000
0.181,0.457000,0.766000,0.428000,1.382000,13.496000,5.779000,28.810000
0.188,0.474000,0.775000,0.416000,1.214000,14.420000,5.473000,28.810000
0.200,0.477000,0.771000,0.422000,1.000000,14.695000,7.351000,28.770000
0.208,0.459000,0.750000,0.410000,0.977000,12.794000,8.466000,28.770000
0.222,0.453000,0.766000,0.409000,1.603000,11.069000,7.481000,28.770000
0.228,0.473000,0.754000,0.413000,2.550000,9.733000,5.435000,28.810000
0.241,0.514000,0.761000,0.411000,1.603000,9.863000,4.802000,28.720000
0.248,0.539000,0.761000,0.424000,2.305000,10.588000,7.649000,28.770000
0.261,0.558000,0.765000,0.429000,1.489000,9.038000,10.443000,28.770000
0.268,0.569000,0.745000,0.414000,1.634000,9.649000,14.183000,28.770000
0.282,0.572000,0.759000,0.416000,4.893000,12.473000,16.130000,28.720000
0.289,0.543000,0.784000,0.447000,4.473000,12.015000,17.626000,28.720000
0.301,0.539000,0.801000,0.466000,2.282000,9.947000,16.924000,28.770000
0.308,0.573000,0.805000,0.460000,1.305000,12.405000,15.931000,28.770000
0.322,0.614000,0.817000,0.455000,-1.809000,12.458000,16.496000,28.720000
0.333,0.627000,0.814000,0.449000,-7.344000,11.046000,18.260000,28.810000
0.340,0.659000,0.805000,0.433000,-7.534000,10.015000,20.466000,28.810000
0.352,0.679000,0.800000,0.434000,-6.458000,12.901000,22.168000,28.670000
0.359,0.692000,0.796000,0.409000,-3.985000,15.344000,21.557000,28.770000
0.372,0.683000,0.780000,0.400000,-6.473000,16.489000,21.702000,28.720000
0.381,0.706000,0.797000,0.398000,-7.992000,19.756000,22.198000,28.720000
0.392,0.721000,0.793000,0.418000,-2.847000,17.565000,22.695000,28.810000
0.399,0.724000,0.789000,0.410000,2.817000,15.321000,23.756000,28.860000
0.411,0.703000,0.832000,0.423000,1.863000,10.611000,26.473000,28.770000
0.419,0.706000,0.824000,0.435000,-0.412000,4.908000,26.382000,28.810000
0.432,0.735000,0.797000,0.421000,-3.557000,3.656000,25.962000,28.720000
0.439,0.788000,0.779000,0.414000,-0.809000,7.153000,27.985000,28.770000
0.451,0.802000,0.755000,0.395000,4.000000,10.176000,33.779000,28.770000
0.459,0.799000,0.741000,0.392000,9.664000,13.466000,39.885000,28.670000
0.472,0.800000,0.736000,0.365000,14.000000,18.336000,47.183000,28.770000
0.479,0.786000,0.747000,0.398000,16.023000,23.687000,47.550000,28.720000
0.491,0.755000,0.786000,0.450000,15.206000,26.069000,53.779000,28.770000
0.498,0.736000,0.793000,0.469000,13.763000,34.298000,54.580000,28.770000
0.510,0.719000,0.773000,0.474000,15.992000,38.137000,56.618000,28.770000
0.524,0.670000,0.764000,0.444000,16.580000,35.420000,60.008000,28.810000
0.532,0.635000,0.743000,0.445000,16.229000,32.519000,58.145000,28.810000
0.543,0.620000,0.734000,0.436000,19.237000,26.473000,58.298000,28.670000
0.550,0.608000,0.725000,0.426000,19.908000,22.405000,59.618000,28.770000
0.562,0.620000,0.710000,0.420000,22.252000,21.489000,61.229000,28.720000
0.569,0.607000,0.744000,0.457000,22.718000,21.878000,63.954000,28.810000
0.583,0.585000,0.749000,0.451000,20.237000,21.137000,64.794000,28.720000
0.590,0.580000,0.736000,0.452000,16.527000,18.557000,61.779000,28.860000
0.601,0.567000,0.747000,0.457000,15.779000,14.962000,60.313000,28.770000
0.609,0.562000,0.740000,0.433000,17.366000,9.985000,58.908000,28.720000
0.623,0.559000,0.710000,0.444000,20.687000,6.832000,55.641000,28.810000
0.629,0.574000,0.701000,0.457000,24.237000,4.412000,54.756000,28.770000
0.641,0.576000,0.694000,0.499000,23.664000,3.626000,56.435000,28.770000
0.648,0.586000,0.690000,0.507000,22.908000,1.382000,65.244000,28.670000
0.661,0.565000,0.699000,0.556000,17.595000,-2.053000,69.321000,28.770000
0.668,0.524000,0.691000,0.565000,10.580000,-8.588000,67.779000,28.810000
0.683,0.522000,0.670000,0.561000,5.305000,-18.061000,61.168000,28.770000
0.689,0.537000,0.674000,0.569000,1.565000,-28.153000,52.649000,28.670000
0.700,0.579000,0.644000,0.561000,-0.985000,-37.832000,45.840000,28.720000
0.713,0.648000,0.639000,0.557000,-1.786000,-43.435000,43.328000,28.720000
0.722,0.709000,0.644000,0.555000,-3.244000,-46.969000,46.412000,28.810000
0.732,0.768000,0.639000,0.550000,-4.229000,-43.771000,49.137000,28.770000
0.740,0.823000,0.637000,0.560000,-3.985000,-33.565000,52.313000,28.670000
0.751,0.868000,0.636000,0.544000,-7.038000,-19.725000,52.947000,28.720000
0.759,0.896000,0.630000,0.542000,-6.420000,-9.313000,58.038000,28.810000
0.772,0.895000,0.646000,0.546000,-10.405000,2.473000,62.824000,28.720000
0.779,0.889000,0.607000,0.515000,-12.779000,14.008000,67.916000,28.770000
0.791,0.878000,0.600000,0.503000,-13.076000,21.008000,75.115000,28.670000
0.798,0.848000,0.591000,0.477000,-11.435000,22.786000,84.321000,28.720000
0.810,0.834000,0.614000,0.476000,-10.847000,23.275000,91.511000,28.720000
0.823,0.811000,0.637000,0.471000,-7.038000,26.405000,96.298000,28.670000
0.830,0.768000,0.654000,0.514000,-7.664000,26.725000,94.000000,28.860000
0.843,0.739000,0.613000,0.500000,-8.947000,24.137000,89.695000,28.770000
0.849,0.734000,0.594000,0.496000,-8.618000,22.260000,83.092000,28.770000
0.862,0.746000,0.569000,0.480000,-8.779000,18.847000,77.321000,28.810000
0.869,0.777000,0.532000,0.458000,-5.351000,19.687000,77.931000,28.770000
0.882,0.790000,0.564000,0.479000,-7.992000,18.542000,77.626000,28.670000
0.890,0.771000,0.558000,0.492000,-7.145000,20.687000,77.115000,28.720000
0.902,0.753000,0.558000,0.490000,-5.832000,19.908000,77.870000,28.720000
0.908,0.699000,0.548000,0.490000,-5.626000,15.130000,74.916000,28.720000
0.921,0.663000,0.541000,0.481000,-5.076000,6.366000,68.427000,28.770000
0.929,0.668000,0.526000,0.498000,-3.382000,-0.260000,58.053000,28.670000
0.941,0.692000,0.507000,0.496000,-3.130000,-4.588000,49.443000,28.810000
0.948,0.726000,0.517000,0.517000,-1.939000,-5.534000,44.756000,28.810000
