time_sec,ax,ay,az,gx,gy,gz,temp_c
0.020,0.511000,0.505000,0.499000,34.763000,22.824000,-6.542000,29.000000
0.027,0.505000,0.556000,0.556000,34.069000,28.443000,-6.901000,29.090000
0.039,0.474000,0.584000,0.510000,38.962000,21.031000,-8.939000,28.910000
0.046,0.506000,0.512000,0.516000,40.924000,14.542000,-18.870000,29.050000
0.058,0.484000,0.579000,0.603000,42.389000,-5.076000,-19.504000,29.050000
0.065,0.526000,0.635000,0.583000,34.450000,-7.359000,-19.916000,28.910000
0.078,0.565000,0.577000,0.538000,26.237000,-8.206000,-20.328000,28.910000
0.087,0.595000,0.599000,0.573000,23.183000,-8.740000,-20.603000,28.950000
0.097,0.626000,0.641000,0.609000,14.542000,-4.412000,-17.603000,29.050000
0.109,0.664000,0.614000,0.628000,10.870000,-4.382000,-15.626000,29.090000
0.117,0.702000,0.637000,0.562000,2.099000,3.893000,-12.985000,29.000000
0.129,0.673000,0.617000,0.602000,12.237000,1.855000,-16.206000,29.000000
0.136,0.647000,0.571000,0.552000,10.779000,0.824000,-12.863000,29.050000
0.149,0.677000,0.530000,0.565000,14.076000,5.473000,-13.031000,28.950000
0.156,0.596000,0.585000,0.562000,17.840000,6.351000,-11.031000,29.090000
0.168,0.618000,0.615000,0.562000,14.214000,17.122000,-8.817000,28.910000
0.175,0.596000,0.616000,0.588000,10.908000,18.053000,-10.557000,28.860000
0.188,0.559000,0.646000,0.560000,3.237000,18.351000,-13.053000,28.950000
0.196,0.603000,0.599000,0.558000,7.466000,15.962000,-18.176000,28.910000
0.207,0.611000,0.590000,0.562000,5.863000,12.832000,-20.603000,29.090000
0.219,0.667000,0.557000,0.601000,8.137000,15.649000,-22.977000,29.050000
0.226,0.635000,0.590000,0.549000,3.863000,14.038000,-20.374000,28.950000
0.239,0.627000,0.593000,0.558000,4.176000,11.679000,-18.466000,28.910000
0.247,0.591000,0.639000,0.519000,0.702000,11.000000,-16.855000,29.000000
0.258,0.609000,0.635000,0.547000,-0.481000,10.626000,-15.656000,29.000000
0.266,0.612000,0.689000,0.542000,-5.573000,12.550000,-13.519000,28.950000
0.278,0.633000,0.657000,0.512000,-8.374000,15.130000,-10.336000,29.050000
0.285,0.648000,0.635000,0.476000,-8.244000,21.115000,-2.267000,29.000000
0.298,0.616000,0.612000,0.438000,-5.076000,27.496000,6.053000,29.000000
0.310,0.609000,0.598000,0.387000,0.725000,33.282000,11.206000,29.090000
0.317,0.479000,0.604000,0.428000,7.183000,32.206000,8.641000,28.950000
0.331,0.407000,0.635000,0.471000,20.321000,21.733000,0.046000,29.090000
0.337,0.410000,0.670000,0.503000,19.382000,16.511000,-8.244000,29.000000
0.349,0.447000,0.694000,0.565000,18.939000,9.626000,-14.916000,28.950000
0.356,0.498000,0.675000,0.552000,11.832000,9.695000,-18.595000,29.050000
0.368,0.557000,0.630000,0.566000,10.061000,10.481000,-19.420000,28.910000
0.375,0.563000,0.630000,0.531000,3.191000,13.069000,-14.908000,29.000000
0.389,0.585000,0.607000,0.522000,1.832000,13.779000,-10.214000,28.950000
0.395,0.604000,0.603000,0.500000,1.267000,11.924000,-6.397000,29.050000
0.408,0.619000,0.589000,0.507000,2.145000,7.786000,-3.763000,28.950000
0.415,0.631000,0.604000,0.505000,3.939000,7.779000,0.397000,29.090000
0.428,0.601000,0.574000,0.508000,9.351000,5.496000,0.695000,28.910000
0.436,0.590000,0.618000,0.527000,8.802000,4.336000,1.916000,29.050000
0.448,0.592000,0.632000,0.546000,11.160000,6.145000,0.504000,29.050000
0.455,0.561000,0.632000,0.540000,9.626000,7.092000,-2.504000,28.910000
0.467,0.558000,0.648000,0.515000,6.260000,3.824000,-4.344000,28.910000
0.475,0.570000,0.627000,0.508000,4.229000,-1.473000,-3.916000,29.000000
0.487,0.622000,0.620000,0.494000,2.267000,-1.168000,-1.359000,28.950000
0.500,0.654000,0.621000,0.503000,1.672000,4.435000,4.229000,29.000000
0.507,0.625000,0.623000,0.483000,4.595000,5.962000,10.374000,29.000000
0.520,0.577000,0.617000,0.506000,11.710000,7.366000,11.176000,28.950000
0.527,0.499000,0.630000,0.474000,14.458000,10.229000,11.611000,29.050000
0.539,0.530000,0.619000,0.545000,17.855000,10.443000,8.237000,29.050000
0.548,0.522000,0.669000,0.552000,16.931000,10.718000,6.870000,29.090000
0.559,0.549000,0.659000,0.564000,13.198000,11.481000,3.344000,29.000000
0.566,0.585000,0.665000,0.601000,8.145000,20.176000,5.763000,28.950000
0.579,0.569000,0.622000,0.572000,5.397000,20.153000,9.954000,28.950000
