time_sec,ax,ay,az,gx,gy,gz,temp_c
0.021,0.133000,-0.073000,1.099000,-22.794000,-2.947000,20.893000,29.380000
0.021,0.126000,-0.078000,1.115000,-22.718000,-4.328000,17.275000,29.330000
0.031,0.142000,-0.055000,1.137000,-22.511000,-7.260000,13.298000,29.330000
0.043,0.145000,-0.009000,1.186000,-28.107000,-10.435000,11.786000,29.280000
0.050,0.153000,0.002000,1.196000,-36.084000,-14.229000,11.626000,29.280000
0.063,0.169000,-0.012000,1.191000,-44.160000,-16.527000,13.534000,29.330000
0.069,0.207000,-0.029000,1.158000,-52.534000,-14.679000,16.435000,29.330000
0.082,0.240000,-0.095000,1.110000,-57.679000,-12.092000,19.130000,29.240000
0.093,0.247000,-0.146000,1.050000,-58.466000,-1.313000,19.901000,29.280000
0.102,0.267000,-0.179000,1.030000,-56.855000,12.069000,16.115000,29.330000
0.116,0.248000,-0.188000,0.997000,-55.153000,18.962000,13.824000,29.240000
0.121,0.184000,-0.193000,0.991000,-52.137000,23.985000,13.656000,29.280000
0.133,0.139000,-0.177000,0.969000,-57.405000,24.969000,18.130000,29.190000
0.140,0.098000,-0.180000,0.952000,-60.634000,20.359000,22.916000,29.330000
0.152,0.086000,-0.190000,0.908000,-63.359000,13.176000,25.076000,29.240000
0.159,0.081000,-0.204000,0.894000,-64.656000,6.802000,24.664000,29.330000
0.172,0.096000,-0.203000,0.916000,-65.687000,4.611000,19.954000,29.380000
0.179,0.147000,-0.193000,0.940000,-66.893000,8.237000,11.267000,29.380000
0.192,0.167000,-0.197000,0.946000,-64.260000,12.282000,3.664000,29.240000
0.204,0.216000,-0.214000,0.930000,-62.366000,23.107000,-5.115000,29.240000
0.211,0.226000,-0.240000,0.923000,-60.397000,31.687000,-10.588000,29.380000
0.223,0.257000,-0.230000,0.917000,-56.802000,41.176000,-13.786000,29.280000
0.229,0.213000,-0.210000,0.938000,-58.252000,43.405000,-10.786000,29.330000
0.243,0.113000,-0.196000,0.952000,-62.733000,27.076000,0.519000,29.240000
0.250,0.075000,-0.178000,0.944000,-68.863000,8.374000,10.878000,29.240000
0.262,0.146000,-0.209000,0.889000,-76.122000,-9.031000,23.008000,29.280000
0.267,0.180000,-0.316000,0.782000,-81.313000,-17.565000,34.802000,29.240000
0.281,0.235000,-0.411000,0.655000,-85.527000,-7.565000,35.824000,29.330000
0.293,0.256000,-0.521000,0.550000,-79.794000,8.420000,34.420000,29.280000
0.300,0.244000,-0.552000,0.460000,-66.053000,31.580000,23.237000,29.380000
0.313,0.187000,-0.610000,0.431000,-50.786000,52.328000,2.145000,29.330000
0.320,0.118000,-0.600000,0.449000,-34.779000,63.855000,-15.397000,29.240000
0.332,0.015000,-0.514000,0.493000,-24.466000,64.084000,-26.573000,29.330000
0.341,-0.078000,-0.474000,0.582000,-23.802000,45.885000,-27.740000,29.380000
0.351,-0.116000,-0.422000,0.616000,-29.565000,17.649000,-18.427000,29.280000
0.363,-0.078000,-0.453000,0.644000,-31.687000,-9.550000,-11.443000,29.330000
0.370,0.033000,-0.453000,0.671000,-31.008000,-26.527000,-5.214000,29.330000
0.382,0.138000,-0.496000,0.723000,-24.191000,-34.137000,-3.718000,29.190000
0.391,0.285000,-0.459000,0.804000,-14.809000,-22.802000,-10.641000,29.380000
0.402,0.363000,-0.386000,0.924000,-7.992000,4.122000,-22.328000,29.240000
0.414,0.373000,-0.327000,0.993000,-8.947000,32.832000,-31.374000,29.240000
