time_sec,ax,ay,az,gx,gy,gz,temp_c
0.019,-0.081000,-0.887000,0.159000,4.802000,41.504000,54.824000,26.690000
0.026,-0.099000,-0.841000,0.167000,10.389000,45.855000,53.023000,26.690000
0.039,-0.183000,-0.811000,0.183000,12.908000,45.168000,49.763000,26.740000
0.045,-0.269000,-0.801000,0.144000,11.290000,31.687000,45.534000,26.740000
0.058,-0.317000,-0.846000,0.130000,10.137000,12.267000,42.763000,26.740000
0.070,-0.257000,-0.808000,0.151000,0.802000,8.954000,38.924000,26.740000
0.081,-0.280000,-0.864000,0.147000,0.542000,2.328000,34.969000,26.790000
0.091,-0.228000,-0.921000,0.156000,8.160000,4.481000,34.427000,26.790000
0.098,-0.202000,-0.943000,0.148000,18.947000,5.603000,35.107000,26.690000
0.109,-0.166000,-0.939000,0.172000,29.420000,5.374000,34.824000,26.740000
0.116,-0.201000,-0.917000,0.209000,26.031000,2.779000,39.473000,26.740000
0.128,-0.279000,-0.867000,0.213000,23.443000,-4.115000,38.748000,26.840000
0.140,-0.371000,-0.818000,0.209000,16.191000,-14.649000,36.427000,26.690000
0.147,-0.339000,-0.826000,0.222000,7.435000,-17.779000,35.252000,26.790000
0.159,-0.272000,-0.809000,0.235000,-1.405000,-9.710000,27.748000,26.790000
0.167,-0.209000,-0.834000,0.232000,-9.084000,3.779000,20.145000,26.740000
0.180,-0.189000,-0.931000,0.199000,-10.939000,11.466000,14.466000,26.740000
0.186,-0.134000,-1.027000,0.191000,-5.389000,20.237000,11.405000,26.840000
0.199,-0.119000,-1.046000,0.184000,8.229000,32.099000,8.802000,26.790000
0.210,-0.137000,-0.994000,0.174000,16.191000,42.229000,10.336000,26.790000
0.217,-0.218000,-1.025000,0.220000,20.115000,42.282000,10.901000,26.790000
0.230,-0.280000,-0.995000,0.261000,23.824000,29.298000,10.023000,26.790000
0.238,-0.356000,-0.923000,0.269000,17.832000,26.206000,9.573000,26.790000
0.249,-0.354000,-0.921000,0.279000,13.985000,17.771000,4.870000,26.740000
0.256,-0.274000,-0.911000,0.313000,11.336000,9.244000,-1.458000,26.650000
0.268,-0.190000,-0.923000,0.325000,10.802000,12.656000,-7.733000,26.690000
0.280,-0.135000,-0.918000,0.358000,11.565000,19.260000,-10.115000,26.690000
0.288,-0.129000,-0.909000,0.360000,10.733000,24.282000,-9.672000,26.790000
0.299,-0.174000,-0.888000,0.379000,6.550000,24.878000,-6.290000,26.740000
0.306,-0.229000,-0.886000,0.367000,0.092000,16.260000,-0.519000,26.740000
0.319,-0.280000,-0.916000,0.348000,-5.779000,-2.046000,4.427000,26.650000
0.328,-0.281000,-0.940000,0.349000,-11.260000,-19.924000,6.931000,26.790000
0.338,-0.220000,-0.994000,0.342000,-12.191000,-33.580000,8.420000,26.790000
0.350,-0.150000,-1.002000,0.339000,-9.863000,-40.099000,8.756000,26.790000
0.357,-0.077000,-1.050000,0.331000,-8.840000,-40.489000,11.282000,26.840000
0.369,-0.047000,-1.025000,0.312000,-5.099000,-45.527000,18.992000,26.740000
0.377,-0.029000,-1.006000,0.331000,-3.008000,-35.603000,21.901000,26.740000
0.388,-0.003000,-0.964000,0.352000,1.237000,-11.313000,21.260000,26.790000
0.400,-0.098000,-0.939000,0.351000,2.450000,4.053000,22.481000,26.790000
