time_sec,ax,ay,az,gx,gy,gz,temp_c
0.007,-0.010000,-0.652000,0.500000,-72.519000,-8.924000,67.924000,30.790000
0.014,-0.007000,-0.674000,0.456000,-78.565000,-13.771000,68.771000,30.740000
0.026,-0.050000,-0.710000,0.411000,-77.420000,-22.824000,70.191000,30.880000
0.033,-0.009000,-0.808000,0.347000,-63.679000,-38.634000,68.939000,30.790000
0.045,0.018000,-0.787000,0.449000,-56.344000,-30.855000,66.130000,30.840000
0.057,-0.023000,-0.802000,0.453000,-48.145000,-28.687000,62.641000,30.840000
0.067,-0.043000,-0.798000,0.449000,-39.076000,-26.618000,58.206000,30.790000
0.076,-0.088000,-0.801000,0.454000,-32.771000,-23.435000,53.229000,30.790000
0.084,-0.100000,-0.806000,0.466000,-25.313000,-22.679000,46.908000,30.840000
0.096,-0.118000,-0.823000,0.457000,-18.130000,-27.695000,43.947000,30.740000
0.107,-0.132000,-0.837000,0.441000,-8.847000,-31.580000,41.420000,30.790000
0.114,-0.144000,-0.828000,0.443000,-1.137000,-30.366000,37.664000,30.740000
0.126,-0.143000,-0.811000,0.458000,5.405000,-26.603000,31.214000,30.740000
0.133,-0.132000,-0.781000,0.489000,6.756000,-13.893000,21.580000,30.880000
0.145,-0.116000,-0.776000,0.498000,6.008000,-3.252000,13.885000,30.740000
0.152,-0.142000,-0.750000,0.536000,2.725000,4.489000,9.221000,30.840000
0.165,-0.123000,-0.767000,0.553000,-0.947000,4.679000,9.733000,30.880000
0.177,-0.135000,-0.762000,0.564000,-5.702000,1.321000,13.206000,30.790000
0.185,-0.153000,-0.738000,0.589000,-12.290000,-0.634000,16.084000,30.740000
0.196,-0.150000,-0.753000,0.583000,-17.321000,-4.573000,18.557000,30.790000
0.203,-0.149000,-0.760000,0.562000,-22.420000,-5.969000,18.412000,30.790000
0.216,-0.150000,-0.787000,0.540000,-23.260000,-7.221000,17.321000,30.840000
0.228,-0.137000,-0.824000,0.527000,-22.244000,-7.870000,15.481000,30.840000
