time_sec,ax,ay,az,gx,gy,gz,temp_c
0.013,-0.373000,-0.781000,0.183000,-56.908000,10.351000,36.565000,25.520000
0.018,-0.394000,-0.798000,0.172000,-47.366000,9.351000,33.916000,25.520000
0.025,-0.384000,-0.745000,0.155000,-47.191000,5.168000,30.328000,25.570000
0.037,-0.412000,-0.716000,0.142000,-47.405000,-4.695000,27.611000,25.470000
0.049,-0.433000,-0.740000,0.128000,-47.710000,-14.328000,26.855000,25.470000
0.055,-0.406000,-0.783000,0.134000,-45.985000,-25.244000,24.023000,25.570000
0.067,-0.329000,-0.787000,0.145000,-44.397000,-20.870000,18.313000,25.520000
0.080,-0.252000,-0.827000,0.146000,-43.748000,-15.672000,14.534000,25.420000
0.087,-0.196000,-0.878000,0.140000,-40.939000,-13.420000,13.855000,25.520000
0.099,-0.137000,-0.914000,0.106000,-39.542000,-7.649000,13.641000,25.520000
0.107,-0.150000,-0.929000,0.120000,-36.656000,-1.107000,17.000000,25.570000
0.117,-0.128000,-0.948000,0.122000,-30.840000,-7.779000,19.527000,25.470000
0.129,-0.132000,-0.968000,0.113000,-28.992000,1.603000,22.313000,25.570000
0.136,-0.124000,-0.988000,0.105000,-25.519000,4.359000,23.496000,25.570000
0.148,-0.138000,-1.015000,0.098000,-18.557000,6.763000,23.580000,25.570000
0.155,-0.171000,-1.030000,0.089000,-13.122000,6.718000,23.023000,25.570000
0.167,-0.252000,-0.997000,0.091000,-10.595000,1.779000,23.511000,25.520000
0.181,-0.354000,-0.931000,0.078000,-14.756000,-9.901000,21.656000,25.610000
0.186,-0.391000,-0.903000,0.086000,-18.802000,-20.397000,16.191000,25.520000
0.198,-0.381000,-0.905000,0.102000,-23.183000,-28.679000,8.718000,25.660000
0.205,-0.345000,-0.937000,0.115000,-24.290000,-31.366000,3.824000,25.570000
0.217,-0.284000,-0.996000,0.139000,-20.985000,-29.542000,4.237000,25.570000
0.229,-0.191000,-1.057000,0.137000,-14.397000,-21.511000,6.107000,25.570000
0.236,-0.173000,-1.080000,0.164000,-3.977000,-10.458000,9.695000,25.610000
0.248,-0.178000,-1.070000,0.181000,3.427000,4.191000,10.427000,25.520000
0.255,-0.189000,-1.030000,0.197000,8.641000,24.855000,9.618000,25.520000
0.267,-0.268000,-0.999000,0.227000,15.817000,35.130000,10.863000,25.610000
0.280,-0.318000,-0.955000,0.200000,13.641000,40.305000,10.000000,25.570000
0.287,-0.373000,-0.923000,0.179000,10.153000,37.527000,10.496000,25.470000
0.299,-0.438000,-0.920000,0.133000,5.611000,19.458000,10.939000,25.570000
0.306,-0.442000,-0.928000,0.141000,0.687000,0.565000,8.015000,25.570000
0.318,-0.407000,-0.928000,0.148000,-2.115000,-9.168000,1.206000,25.610000
0.328,-0.365000,-0.984000,0.162000,-0.649000,-17.336000,-5.168000,25.610000
0.337,-0.319000,-1.013000,0.173000,3.954000,-20.481000,-10.229000,25.610000
0.349,-0.303000,-1.070000,0.181000,11.130000,-26.534000,-10.817000,25.610000
0.355,-0.269000,-1.078000,0.168000,21.046000,-35.275000,-9.450000,25.570000
0.368,-0.160000,-1.051000,0.191000,25.412000,-30.046000,-10.565000,25.570000
0.380,-0.059000,-1.007000,0.258000,22.756000,-7.366000,-12.412000,25.660000
0.387,-0.077000,-1.031000,0.272000,20.359000,7.450000,-9.595000,25.570000
0.399,-0.112000,-1.048000,0.277000,29.092000,6.046000,-8.710000,25.520000
0.405,-0.150000,-1.012000,0.274000,16.092000,22.718000,-1.893000,25.520000
0.418,-0.248000,-1.004000,0.250000,11.748000,16.435000,-0.565000,25.520000
0.425,-0.312000,-1.008000,0.242000,5.985000,2.550000,-0.748000,25.610000
0.438,-0.339000,-1.010000,0.236000,2.008000,-7.672000,-4.206000,25.660000
0.449,-0.355000,-1.054000,0.238000,3.969000,-17.840000,-8.885000,25.570000
0.456,-0.307000,-1.070000,0.268000,5.519000,-17.351000,-14.221000,25.660000
0.468,-0.306000,-1.104000,0.270000,13.725000,-14.870000,-17.137000,25.660000
