time_sec,ax,ay,az,gx,gy,gz,temp_c
0.015,-0.089000,-0.011000,1.025000,-9.031000,19.595000,-7.084000,30.220000
0.017,-0.071000,0.053000,1.061000,-16.473000,22.397000,-6.198000,30.220000
0.023,-0.073000,0.047000,1.067000,-23.527000,25.366000,-7.641000,30.270000
0.036,-0.083000,0.045000,1.054000,-30.076000,27.519000,-7.427000,30.180000
0.042,-0.099000,0.033000,1.010000,-35.511000,27.336000,-7.664000,30.130000
0.055,-0.104000,0.004000,0.967000,-39.435000,27.206000,-8.893000,30.270000
0.067,-0.088000,0.002000,0.942000,-42.779000,26.069000,-9.450000,30.180000
0.073,-0.088000,-0.012000,0.927000,-45.771000,25.939000,-11.069000,30.130000
0.085,-0.095000,-0.048000,0.889000,-44.908000,25.496000,-13.130000,30.220000
0.094,-0.123000,-0.084000,0.886000,-44.832000,25.374000,-14.771000,30.270000
0.105,-0.118000,-0.059000,0.872000,-44.931000,21.649000,-15.389000,30.270000
0.117,-0.134000,-0.073000,0.873000,-45.473000,18.122000,-17.069000,30.220000
0.124,-0.147000,-0.100000,0.855000,-45.908000,13.603000,-18.275000,30.220000
0.135,-0.131000,-0.109000,0.848000,-43.824000,6.588000,-16.725000,30.180000
0.147,-0.122000,-0.128000,0.831000,-42.038000,1.580000,-15.397000,30.270000
0.154,-0.120000,-0.146000,0.815000,-37.870000,-1.718000,-14.000000,30.220000
0.166,-0.112000,-0.161000,0.797000,-31.756000,-2.870000,-14.718000,30.180000
0.172,-0.102000,-0.167000,0.805000,-28.557000,-0.191000,-16.328000,30.270000
0.184,-0.091000,-0.164000,0.805000,-25.397000,3.756000,-18.397000,30.180000
0.197,-0.096000,-0.178000,0.791000,-21.145000,7.366000,-20.649000,30.220000
0.203,-0.116000,-0.188000,0.786000,-14.618000,11.695000,-25.267000,30.180000
0.215,-0.137000,-0.191000,0.793000,-11.802000,12.809000,-27.489000,30.180000
0.222,-0.158000,-0.177000,0.814000,-9.397000,11.351000,-25.649000,30.220000
0.234,-0.215000,-0.208000,0.820000,-9.374000,5.290000,-22.580000,30.220000
0.246,-0.231000,-0.192000,0.833000,-9.008000,-1.634000,-18.176000,30.180000
0.254,-0.247000,-0.211000,0.843000,-9.229000,-8.069000,-16.618000,30.270000
0.265,-0.237000,-0.200000,0.859000,-7.534000,-14.450000,-16.695000,30.220000
0.277,-0.223000,-0.190000,0.861000,-5.450000,-18.481000,-19.672000,30.220000
0.284,-0.170000,-0.174000,0.872000,-4.336000,-17.351000,-23.084000,30.180000
0.297,-0.115000,-0.175000,0.886000,-3.206000,-15.168000,-25.290000,30.180000
0.304,-0.082000,-0.161000,0.901000,0.023000,-12.427000,-25.145000,30.220000
0.315,-0.067000,-0.139000,0.937000,2.282000,-7.901000,-23.183000,30.130000
0.327,-0.061000,-0.114000,0.964000,1.412000,-4.237000,-20.626000,30.270000
