time_sec,ax,ay,az,gx,gy,gz,temp_c
0.014,-0.223000,-0.214000,0.737000,-48.496000,43.931000,28.840000,29.000000
0.026,-0.016000,-0.138000,0.771000,-61.779000,63.405000,29.969000,28.860000
0.038,-0.131000,-0.250000,0.674000,-64.344000,75.229000,37.130000,28.950000
0.044,-0.202000,-0.328000,0.559000,-52.206000,78.939000,30.351000,29.000000
0.056,-0.219000,-0.280000,0.507000,-38.802000,79.779000,15.168000,28.910000
0.062,-0.151000,-0.240000,0.488000,-44.473000,72.366000,17.267000,29.050000
0.077,-0.184000,-0.467000,0.508000,-50.649000,71.023000,24.519000,28.950000
0.087,-0.225000,-0.417000,0.336000,-37.924000,65.542000,14.000000,29.000000
0.095,-0.325000,-0.539000,0.280000,-20.809000,66.305000,-2.847000,28.910000
0.107,-0.448000,-0.538000,0.194000,3.595000,40.786000,-10.290000,28.860000
0.115,-0.439000,-0.593000,0.285000,5.084000,0.664000,-8.580000,28.950000
0.126,-0.329000,-0.567000,0.281000,5.275000,-3.084000,-12.832000,28.950000
0.138,-0.316000,-0.462000,0.317000,16.122000,-14.702000,0.221000,29.000000
0.145,-0.217000,-0.257000,0.421000,10.511000,-12.550000,-4.183000,28.910000
0.157,-0.256000,-0.248000,0.533000,2.649000,-17.145000,-9.573000,28.950000
0.164,-0.289000,-0.316000,0.577000,4.252000,-18.634000,-10.756000,28.860000
0.176,-0.354000,-0.286000,0.601000,-2.863000,-28.099000,-13.298000,28.950000
0.187,-0.355000,-0.294000,0.610000,-8.611000,-40.481000,-17.939000,28.910000
0.194,-0.403000,-0.384000,0.610000,-8.153000,-61.160000,-20.565000,28.950000
0.206,-0.361000,-0.407000,0.570000,-0.794000,-83.557000,-24.611000,28.950000
0.219,-0.244000,-0.387000,0.540000,8.000000,-98.130000,-29.206000,29.000000
0.226,-0.027000,-0.203000,0.616000,3.679000,-87.069000,-27.214000,29.000000
0.237,0.054000,-0.137000,0.733000,-8.267000,-68.458000,-22.954000,28.950000
0.245,0.146000,-0.101000,0.764000,-19.038000,-37.794000,-3.137000,29.050000
0.256,-0.029000,-0.116000,0.820000,-35.298000,-24.252000,9.802000,28.910000
0.268,-0.163000,-0.185000,0.778000,-42.496000,-26.237000,14.649000,29.000000
0.274,-0.326000,-0.255000,0.776000,-48.412000,-42.954000,16.176000,28.910000
0.287,-0.386000,-0.312000,0.764000,-46.794000,-64.244000,12.366000,28.950000
0.299,-0.380000,-0.391000,0.764000,-43.237000,-83.473000,5.794000,28.860000
0.305,-0.250000,-0.359000,0.765000,-36.122000,-91.176000,-10.824000,29.000000
0.317,-0.173000,-0.362000,0.790000,-25.084000,-97.687000,-31.763000,29.000000
0.324,-0.058000,-0.302000,0.812000,-19.977000,-97.084000,-50.084000,28.950000
0.336,0.058000,-0.219000,0.834000,-21.885000,-95.427000,-67.794000,28.950000
0.348,0.133000,-0.193000,0.810000,-24.023000,-75.664000,-64.885000,28.950000
0.355,0.283000,-0.098000,0.689000,-26.099000,-91.252000,-5.687000,29.000000
0.367,0.220000,-0.062000,0.839000,-18.252000,-18.008000,-18.656000,28.950000
0.378,0.440000,0.585000,0.713000,-56.786000,47.817000,-54.489000,28.860000
0.385,-0.778000,-0.559000,1.031000,-47.260000,17.427000,-5.282000,28.950000
0.398,-0.372000,-0.456000,0.866000,-29.939000,-36.321000,3.786000,29.000000
0.406,-0.020000,-0.221000,0.812000,-28.710000,-35.557000,-3.779000,29.000000
0.416,0.024000,-0.250000,0.832000,-22.084000,-15.351000,6.481000,29.050000
0.428,-0.006000,-0.290000,0.888000,-19.511000,-24.977000,0.168000,28.950000
0.435,0.109000,-0.246000,0.870000,-18.802000,-16.237000,4.519000,29.000000
0.448,0.133000,-0.267000,0.852000,-16.969000,-12.931000,19.412000,29.000000
0.456,0.158000,-0.270000,0.831000,-18.595000,-6.908000,26.702000,28.950000
0.466,0.159000,-0.297000,0.834000,-19.595000,-3.282000,31.969000,28.950000
0.479,0.109000,-0.335000,0.840000,-16.504000,-6.366000,32.008000,28.910000
0.485,0.068000,-0.363000,0.845000,-13.275000,-8.962000,32.321000,28.910000
0.498,0.047000,-0.385000,0.882000,-6.023000,-9.382000,33.603000,29.050000
0.506,0.062000,-0.350000,0.907000,3.550000,-13.275000,36.519000,28.950000
0.517,0.028000,-0.323000,0.920000,3.275000,-17.595000,32.229000,28.950000
0.523,0.071000,-0.316000,0.898000,4.969000,-20.282000,29.947000,29.000000
0.536,0.091000,-0.311000,0.851000,5.260000,-21.076000,28.931000,29.090000
0.548,0.098000,-0.318000,0.826000,4.992000,-16.328000,23.115000,28.950000
0.555,0.102000,-0.325000,0.838000,6.153000,-10.092000,18.863000,28.950000
0.567,0.111000,-0.311000,0.843000,8.916000,-0.160000,13.344000,29.000000
0.574,0.115000,-0.290000,0.871000,10.443000,9.275000,6.824000,29.000000
0.587,0.130000,-0.271000,0.903000,12.519000,16.847000,7.824000,28.950000
0.595,0.076000,-0.231000,0.909000,10.023000,21.328000,9.840000,28.950000
0.607,0.018000,-0.212000,0.912000,5.046000,21.779000,11.489000,29.000000
0.618,-0.064000,-0.215000,0.881000,-1.748000,15.863000,12.672000,29.000000
0.625,-0.131000,-0.240000,0.864000,-4.534000,3.908000,8.870000,28.950000
0.637,-0.113000,-0.260000,0.848000,-5.198000,-5.618000,3.359000,29.050000
0.645,-0.099000,-0.301000,0.819000,-2.076000,-14.191000,1.458000,29.050000
0.657,-0.009000,-0.312000,0.821000,0.718000,-15.878000,3.656000,29.000000
0.664,0.068000,-0.264000,0.804000,-0.496000,-10.237000,7.740000,29.090000
0.676,0.084000,-0.255000,0.825000,-3.855000,2.916000,10.672000,28.950000
0.688,0.052000,-0.270000,0.831000,-4.053000,10.855000,11.924000,28.860000
0.696,-0.002000,-0.266000,0.819000,-3.802000,17.069000,9.847000,28.950000
0.708,-0.051000,-0.292000,0.807000,-3.519000,18.229000,10.649000,29.000000
0.715,-0.107000,-0.304000,0.800000,-1.969000,14.145000,11.595000,28.950000
0.726,-0.122000,-0.274000,0.802000,-1.298000,9.282000,9.420000,28.950000
0.732,-0.113000,-0.249000,0.808000,-3.351000,5.008000,5.641000,29.000000
0.747,-0.096000,-0.243000,0.813000,-5.015000,1.992000,2.191000,29.090000
0.758,-0.059000,-0.240000,0.814000,-7.557000,2.298000,-1.420000,29.050000
0.765,-0.015000,-0.268000,0.795000,-3.931000,1.321000,0.427000,29.050000
0.777,0.010000,-0.264000,0.779000,-2.099000,5.084000,3.916000,29.000000
0.784,-0.003000,-0.288000,0.779000,-1.420000,9.595000,6.687000,29.000000
0.797,-0.025000,-0.261000,0.802000,-1.809000,12.847000,8.115000,29.000000
0.804,-0.077000,-0.242000,0.788000,-3.985000,12.290000,7.672000,28.950000
0.816,-0.116000,-0.248000,0.793000,-4.618000,6.290000,5.611000,29.050000
0.828,-0.130000,-0.252000,0.776000,-5.855000,-0.847000,4.565000,29.000000
0.835,-0.099000,-0.264000,0.780000,-6.672000,-5.580000,3.595000,29.000000
0.848,-0.032000,-0.263000,0.793000,-7.374000,-7.244000,3.817000,29.050000
0.855,0.028000,-0.274000,0.795000,-7.420000,-2.710000,3.504000,28.950000
0.867,0.061000,-0.254000,0.787000,-8.160000,5.328000,1.794000,28.950000
0.874,0.049000,-0.266000,0.773000,-9.160000,12.038000,0.763000,28.910000
0.886,0.028000,-0.271000,0.768000,-8.496000,15.260000,2.176000,28.950000
0.898,-0.012000,-0.274000,0.758000,-9.298000,14.771000,3.389000,28.950000
