time_sec,ax,ay,az,gx,gy,gz,temp_c
0.019,0.254000,0.136000,1.513000,3.573000,100.130000,221.153000,30.370000
0.032,0.354000,0.114000,1.568000,-8.450000,86.153000,196.542000,30.460000
0.038,0.372000,0.083000,1.546000,-22.595000,85.557000,174.985000,30.410000
0.051,0.280000,0.040000,1.450000,-30.099000,76.176000,155.504000,30.370000
0.063,0.265000,-0.021000,1.336000,-37.473000,61.832000,139.473000,30.370000
0.069,0.270000,-0.086000,1.237000,-43.160000,48.603000,126.221000,30.320000
0.081,0.372000,-0.177000,1.156000,-39.099000,42.405000,112.122000,30.370000
0.089,0.545000,-0.169000,1.130000,-36.840000,74.008000,103.786000,30.460000
0.102,0.421000,-0.213000,1.022000,-33.947000,104.580000,107.260000,30.320000
0.113,0.183000,-0.255000,0.870000,-39.733000,113.496000,118.763000,30.320000
0.120,-0.015000,-0.317000,0.760000,-35.198000,102.924000,127.489000,30.270000
0.131,-0.078000,-0.278000,0.672000,-33.405000,89.397000,133.443000,30.370000
0.143,-0.146000,-0.266000,0.581000,-34.870000,78.023000,133.015000,30.510000
0.154,-0.237000,-0.224000,0.522000,-38.412000,65.534000,125.687000,30.410000
0.161,-0.339000,-0.214000,0.472000,-43.611000,48.534000,114.046000,30.370000
0.168,-0.328000,-0.245000,0.447000,-50.885000,23.092000,105.427000,30.370000
0.180,-0.269000,-0.248000,0.400000,-59.718000,19.076000,94.321000,30.320000
0.192,-0.208000,-0.321000,0.405000,-63.298000,22.221000,85.878000,30.370000
0.200,-0.108000,-0.406000,0.318000,-53.855000,39.183000,80.244000,30.370000
0.212,0.001000,-0.423000,0.281000,-44.656000,62.168000,79.069000,30.320000
0.218,0.072000,-0.463000,0.270000,-33.137000,88.176000,81.916000,30.320000
0.230,-0.101000,-0.516000,0.365000,-13.840000,78.702000,75.130000,30.460000
0.243,-0.119000,-0.365000,0.152000,-13.588000,104.160000,80.366000,30.460000
0.249,-0.314000,-0.405000,0.230000,-5.359000,90.237000,77.763000,30.410000
0.261,-0.329000,-0.437000,0.258000,-1.573000,75.832000,74.763000,30.320000
0.268,-0.274000,-0.530000,0.286000,12.176000,66.252000,74.733000,30.370000
0.280,-0.197000,-0.548000,0.369000,31.069000,63.855000,75.496000,30.370000
0.293,-0.148000,-0.397000,0.425000,45.198000,65.939000,75.802000,30.320000
0.300,-0.208000,-0.218000,0.494000,31.313000,66.282000,75.382000,30.370000
0.311,-0.304000,-0.137000,0.508000,11.969000,54.870000,73.275000,30.270000
0.318,-0.317000,-0.132000,0.533000,-9.351000,51.893000,71.023000,30.370000
0.330,-0.380000,-0.148000,0.519000,-31.466000,35.603000,72.107000,30.320000
0.343,-0.404000,-0.264000,0.495000,-41.817000,22.962000,68.939000,30.370000
0.350,-0.445000,-0.375000,0.469000,-39.015000,13.168000,61.313000,30.270000
0.361,-0.362000,-0.386000,0.541000,-31.504000,4.969000,56.756000,30.410000
0.368,-0.357000,-0.400000,0.534000,-29.458000,9.244000,51.008000,30.320000
0.380,-0.345000,-0.436000,0.582000,-24.458000,15.237000,46.282000,30.270000
0.393,-0.333000,-0.416000,0.613000,-18.115000,17.504000,42.824000,30.370000
0.399,-0.328000,-0.408000,0.639000,-15.435000,21.405000,39.389000,30.320000
0.411,-0.372000,-0.416000,0.638000,-12.160000,19.427000,36.756000,30.370000
0.418,-0.378000,-0.372000,0.686000,-14.588000,15.221000,34.527000,30.370000
0.430,-0.390000,-0.354000,0.731000,-16.084000,9.618000,29.855000,30.410000
0.442,-0.332000,-0.339000,0.748000,-17.466000,10.160000,19.916000,30.410000
