time_sec,ax,ay,az,gx,gy,gz,temp_c
0.013,-0.104000,-0.116000,0.946000,-93.542000,-11.130000,-65.183000,30.410000
0.017,-0.099000,-0.195000,0.910000,-95.382000,-12.069000,-57.649000,30.370000
0.029,-0.113000,-0.293000,0.880000,-91.771000,-16.023000,-49.023000,30.370000
0.036,-0.081000,-0.361000,0.850000,-84.076000,-17.817000,-41.130000,30.320000
0.048,-0.065000,-0.402000,0.810000,-74.298000,-20.901000,-34.527000,30.410000
0.053,-0.034000,-0.434000,0.746000,-61.458000,-21.985000,-29.298000,30.370000
0.066,0.026000,-0.446000,0.707000,-46.580000,-15.947000,-27.679000,30.270000
0.078,0.143000,-0.384000,0.711000,-37.672000,2.763000,-30.458000,30.370000
0.086,0.282000,-0.251000,0.783000,-40.496000,41.779000,-37.489000,30.410000
0.099,0.196000,-0.256000,0.803000,-41.573000,64.450000,-37.298000,30.370000
0.110,0.116000,-0.166000,0.827000,-49.351000,69.840000,-30.649000,30.370000
0.116,-0.031000,-0.103000,0.821000,-67.046000,60.870000,-20.557000,30.410000
0.128,-0.129000,-0.175000,0.758000,-82.237000,35.267000,-9.443000,30.320000
0.135,-0.139000,-0.242000,0.676000,-92.099000,13.611000,-1.802000,30.460000
0.147,-0.076000,-0.339000,0.619000,-93.832000,-1.527000,0.382000,30.320000
0.159,0.031000,-0.466000,0.549000,-86.954000,-4.008000,1.519000,30.320000
0.166,0.193000,-0.531000,0.497000,-70.153000,15.847000,-2.511000,30.370000
0.178,0.255000,-0.593000,0.509000,-53.099000,49.618000,-7.008000,30.370000
0.186,0.159000,-0.570000,0.502000,-35.985000,71.573000,-6.282000,30.320000
0.198,-0.009000,-0.465000,0.542000,-33.397000,78.771000,-2.863000,30.320000
0.210,-0.169000,-0.371000,0.583000,-39.855000,69.832000,-0.519000,30.370000
0.216,-0.260000,-0.340000,0.599000,-48.061000,49.076000,-0.107000,30.370000
0.228,-0.273000,-0.350000,0.576000,-55.214000,28.092000,-0.237000,30.320000
0.237,-0.244000,-0.501000,0.550000,-53.695000,11.206000,-2.267000,30.220000
0.247,-0.115000,-0.632000,0.540000,-42.328000,12.527000,-5.702000,30.270000
0.259,-0.006000,-0.757000,0.551000,-21.435000,32.809000,-9.718000,30.410000
0.266,0.049000,-0.803000,0.597000,4.992000,63.588000,-10.611000,30.320000
0.278,0.021000,-0.710000,0.648000,24.336000,93.962000,-7.550000,30.370000
0.286,-0.135000,-0.576000,0.656000,31.290000,108.649000,0.267000,30.370000
0.297,-0.277000,-0.408000,0.688000,27.046000,106.618000,5.710000,30.410000
0.309,-0.388000,-0.342000,0.703000,15.977000,91.901000,6.008000,30.320000
0.316,-0.475000,-0.313000,0.702000,2.527000,67.191000,3.527000,30.370000
0.329,-0.485000,-0.369000,0.679000,-9.519000,44.557000,-1.603000,30.370000
0.337,-0.459000,-0.434000,0.639000,-16.351000,27.702000,-7.740000,30.320000
0.348,-0.406000,-0.520000,0.616000,-16.473000,18.672000,-15.305000,30.270000
0.359,-0.348000,-0.542000,0.601000,-10.603000,13.435000,-20.786000,30.370000
0.366,-0.295000,-0.569000,0.617000,-2.008000,12.107000,-24.809000,30.270000
0.378,-0.246000,-0.554000,0.643000,6.786000,16.084000,-27.397000,30.410000
0.385,-0.188000,-0.461000,0.691000,7.924000,24.802000,-27.435000,30.370000
0.398,-0.215000,-0.436000,0.733000,4.160000,30.519000,-24.939000,30.370000
0.409,-0.257000,-0.435000,0.742000,-0.374000,24.641000,-18.366000,30.320000
0.416,-0.304000,-0.446000,0.729000,-4.756000,14.969000,-11.504000,30.320000
0.428,-0.334000,-0.462000,0.719000,-8.374000,3.603000,-6.603000,30.370000
0.437,-0.330000,-0.489000,0.702000,-9.954000,-6.214000,-4.427000,30.370000
0.448,-0.303000,-0.547000,0.719000,-5.550000,-9.443000,-5.824000,30.410000
0.454,-0.269000,-0.544000,0.743000,0.237000,-6.321000,-8.351000,30.370000
0.466,-0.257000,-0.531000,0.760000,4.855000,-2.069000,-10.954000,30.270000
0.479,-0.271000,-0.511000,0.798000,6.947000,0.634000,-12.023000,30.320000
0.487,-0.281000,-0.459000,0.827000,4.794000,2.244000,-12.191000,30.410000
0.498,-0.291000,-0.449000,0.838000,1.176000,-2.389000,-10.099000,30.370000
0.506,-0.273000,-0.466000,0.825000,-3.779000,-5.427000,-8.817000,30.370000
0.517,-0.248000,-0.505000,0.831000,-5.634000,-4.885000,-7.290000,30.320000
0.529,-0.194000,-0.562000,0.813000,-2.450000,0.084000,-4.641000,30.320000
0.536,-0.150000,-0.574000,0.801000,2.435000,11.221000,-1.412000,30.270000
0.548,-0.145000,-0.616000,0.803000,8.656000,24.336000,0.435000,30.320000
0.556,-0.171000,-0.590000,0.810000,16.183000,38.901000,1.244000,30.320000
0.567,-0.276000,-0.535000,0.831000,16.878000,42.046000,3.565000,30.370000
0.574,-0.387000,-0.494000,0.824000,13.221000,29.519000,7.374000,30.370000
0.587,-0.413000,-0.445000,0.793000,5.397000,12.947000,11.397000,30.320000
0.599,-0.394000,-0.457000,0.757000,-3.015000,-1.198000,7.931000,30.320000
0.606,-0.339000,-0.524000,0.721000,-5.733000,-12.382000,3.916000,30.370000
0.618,-0.266000,-0.563000,0.670000,-2.794000,-16.779000,2.053000,30.370000
0.625,-0.210000,-0.610000,0.662000,1.802000,-13.634000,0.725000,30.410000
0.638,-0.184000,-0.620000,0.665000,9.725000,-6.603000,-0.344000,30.370000
0.650,-0.174000,-0.564000,0.673000,14.626000,1.901000,-0.397000,30.370000
0.656,-0.204000,-0.507000,0.692000,14.458000,6.374000,1.000000,30.370000
0.669,-0.249000,-0.451000,0.689000,10.351000,4.924000,3.771000,30.320000
0.676,-0.280000,-0.430000,0.677000,6.664000,-0.397000,6.977000,30.370000
0.689,-0.315000,-0.399000,0.669000,1.443000,-7.710000,9.443000,30.270000
0.695,-0.323000,-0.406000,0.658000,-2.000000,-14.573000,7.733000,30.410000
0.707,-0.300000,-0.415000,0.640000,-2.435000,-17.084000,2.962000,30.410000
0.719,-0.270000,-0.424000,0.618000,-3.458000,-16.863000,-1.748000,30.370000
0.726,-0.269000,-0.455000,0.580000,-2.160000,-17.305000,-5.786000,30.410000
0.739,-0.262000,-0.485000,0.556000,0.099000,-17.115000,-8.618000,30.320000
0.746,-0.252000,-0.524000,0.533000,7.229000,-17.198000,-9.962000,30.370000
0.757,-0.223000,-0.500000,0.551000,13.611000,-17.817000,-10.191000,30.370000
0.769,-0.218000,-0.446000,0.557000,14.740000,-17.847000,-9.305000,30.220000
0.776,-0.238000,-0.429000,0.591000,14.847000,-20.084000,-5.427000,30.320000
0.788,-0.245000,-0.386000,0.606000,11.634000,-24.771000,-1.977000,30.370000
0.796,-0.243000,-0.393000,0.636000,5.290000,-27.802000,-0.405000,30.370000
0.807,-0.192000,-0.413000,0.651000,5.382000,-24.649000,-3.168000,30.320000
0.819,-0.167000,-0.435000,0.675000,5.618000,-17.137000,-7.702000,30.370000
0.826,-0.157000,-0.433000,0.665000,4.954000,-10.840000,-10.099000,30.370000
0.838,-0.180000,-0.407000,0.672000,4.534000,-7.901000,-10.481000,30.320000
0.845,-0.215000,-0.367000,0.671000,1.168000,-9.008000,-9.603000,30.320000
0.857,-0.217000,-0.347000,0.674000,-4.000000,-14.176000,-8.420000,30.370000
0.869,-0.189000,-0.355000,0.663000,-10.763000,-16.977000,-7.221000,30.370000
0.875,-0.165000,-0.406000,0.631000,-15.122000,-20.733000,-7.466000,30.320000
0.888,-0.117000,-0.490000,0.568000,-12.740000,-21.427000,-6.176000,30.270000
0.900,-0.102000,-0.557000,0.547000,-4.588000,-18.695000,-4.573000,30.370000
0.907,-0.062000,-0.608000,0.549000,3.244000,-10.977000,-1.420000,30.320000
0.919,-0.057000,-0.631000,0.561000,12.382000,-6.351000,3.481000,30.410000
0.925,-0.072000,-0.670000,0.645000,19.939000,12.084000,9.573000,30.370000
0.938,-0.188000,-0.568000,0.695000,28.855000,-0.740000,14.137000,30.370000
0.946,-0.251000,-0.552000,0.780000,28.229000,7.267000,19.924000,30.320000
0.957,-0.334000,-0.422000,0.777000,22.496000,0.908000,18.275000,30.370000
0.969,-0.345000,-0.378000,0.881000,14.321000,-7.992000,13.702000,30.270000
0.976,-0.294000,-0.326000,0.928000,-6.031000,-12.321000,8.626000,30.410000
0.988,-0.227000,-0.407000,0.933000,-21.389000,-10.870000,4.374000,30.410000
0.996,-0.204000,-0.504000,0.936000,-28.160000,-5.817000,1.809000,30.370000
1.007,-0.164000,-0.590000,0.890000,-24.824000,-1.832000,5.618000,30.370000
1.019,-0.161000,-0.656000,0.875000,-16.298000,3.168000,11.992000,30.410000
1.026,-0.150000,-0.628000,0.868000,-11.183000,10.794000,16.008000,30.320000
1.039,-0.167000,-0.591000,0.874000,-8.718000,20.855000,17.702000,30.370000
1.045,-0.225000,-0.570000,0.857000,-11.809000,25.595000,17.641000,30.320000
1.058,-0.286000,-0.537000,0.806000,-15.290000,23.389000,15.786000,30.320000
1.069,-0.321000,-0.563000,0.760000,-17.489000,16.214000,12.771000,30.370000
1.076,-0.312000,-0.579000,0.652000,-14.061000,1.145000,7.397000,30.370000
1.089,-0.297000,-0.688000,0.620000,-2.420000,-9.710000,3.748000,30.370000
1.096,-0.232000,-0.690000,0.611000,8.176000,-13.397000,1.008000,30.320000
1.108,-0.221000,-0.681000,0.625000,19.878000,-11.786000,-1.137000,30.370000
1.119,-0.215000,-0.624000,0.672000,28.481000,-8.115000,-3.557000,30.370000
1.126,-0.218000,-0.572000,0.720000,32.275000,-4.802000,-6.550000,30.410000
1.139,-0.227000,-0.525000,0.754000,31.794000,-2.885000,-8.412000,30.370000
1.146,-0.258000,-0.508000,0.797000,29.908000,-7.588000,-7.542000,30.270000
1.157,-0.255000,-0.520000,0.825000,27.534000,-13.359000,-5.336000,30.410000
1.169,-0.233000,-0.492000,0.865000,24.321000,-15.382000,-3.580000,30.320000
1.176,-0.227000,-0.502000,0.898000,20.298000,-14.053000,-1.626000,30.370000
1.188,-0.229000,-0.487000,0.926000,16.802000,-10.427000,0.176000,30.370000
1.196,-0.248000,-0.469000,0.952000,12.840000,-8.038000,0.656000,30.410000
1.208,-0.265000,-0.450000,0.960000,6.145000,-7.809000,-0.511000,30.410000
1.213,-0.256000,-0.437000,0.954000,1.763000,-6.595000,-1.832000,30.370000
1.226,-0.245000,-0.430000,0.939000,-3.053000,-7.099000,-2.244000,30.270000
1.239,-0.217000,-0.411000,0.897000,-10.198000,-5.450000,-2.237000,30.320000
1.246,-0.212000,-0.435000,0.848000,-15.725000,-4.031000,-2.099000,30.460000
1.258,-0.208000,-0.434000,0.783000,-18.779000,-4.763000,-1.092000,30.370000
1.270,-0.215000,-0.458000,0.716000,-23.977000,-7.496000,-0.107000,30.320000
1.276,-0.214000,-0.519000,0.643000,-28.786000,-13.626000,3.069000,30.410000
1.289,-0.208000,-0.554000,0.557000,-25.328000,-20.214000,4.794000,30.370000
1.298,-0.163000,-0.619000,0.503000,-14.939000,-23.198000,7.405000,30.370000
1.307,-0.110000,-0.639000,0.503000,-3.496000,-17.137000,4.969000,30.410000
1.319,-0.109000,-0.632000,0.557000,2.962000,-2.954000,3.557000,30.320000
1.326,-0.115000,-0.646000,0.610000,12.947000,9.351000,2.786000,30.270000
1.339,-0.141000,-0.607000,0.690000,22.473000,21.931000,0.336000,30.370000
1.346,-0.253000,-0.501000,0.806000,27.603000,26.206000,-0.664000,30.320000
1.358,-0.427000,-0.383000,0.898000,20.145000,11.618000,0.756000,30.370000
1.365,-0.520000,-0.292000,0.969000,2.313000,-11.084000,0.321000,30.370000
1.377,-0.480000,-0.286000,0.995000,-11.435000,-39.916000,-2.817000,30.370000
1.389,-0.349000,-0.369000,0.940000,-23.107000,-56.260000,-5.840000,30.510000
