time_sec,ax,ay,az,gx,gy,gz,temp_c
0.002,0.006000,-0.519000,0.809000,-3.641000,11.718000,-3.130000,31.400000
0.014,-0.036000,-0.501000,0.819000,-3.756000,11.450000,-0.618000,31.450000
0.021,-0.070000,-0.491000,0.826000,-7.382000,8.962000,2.107000,31.540000
0.034,-0.043000,-0.518000,0.807000,-7.992000,10.122000,2.885000,31.400000
0.040,-0.013000,-0.527000,0.768000,-8.542000,15.092000,3.672000,31.400000
0.053,-0.007000,-0.549000,0.743000,-5.954000,21.763000,5.221000,31.450000
0.065,-0.032000,-0.575000,0.743000,-2.214000,28.595000,6.748000,31.310000
0.072,-0.083000,-0.507000,0.780000,-1.130000,32.107000,9.382000,31.400000
0.084,-0.202000,-0.524000,0.810000,-3.191000,25.366000,12.695000,31.450000
0.091,-0.219000,-0.480000,0.833000,-7.573000,17.878000,13.565000,31.400000
0.104,-0.178000,-0.531000,0.792000,-12.557000,14.595000,15.015000,31.310000
0.115,-0.120000,-0.566000,0.761000,-12.336000,18.031000,11.626000,31.540000
0.122,-0.092000,-0.573000,0.731000,-11.290000,26.160000,9.763000,31.400000
0.134,-0.185000,-0.605000,0.704000,-10.328000,22.992000,10.725000,31.400000
0.141,-0.248000,-0.581000,0.729000,-5.748000,10.573000,8.618000,31.350000
0.153,-0.206000,-0.543000,0.748000,-5.733000,1.924000,4.924000,31.350000
0.160,-0.123000,-0.600000,0.773000,-2.229000,0.641000,1.084000,31.490000
0.173,-0.030000,-0.536000,0.829000,0.985000,11.641000,-2.000000,31.400000
0.185,-0.039000,-0.530000,0.838000,-2.160000,19.947000,-0.786000,31.540000
0.192,-0.097000,-0.524000,0.779000,-4.725000,21.527000,2.198000,31.310000
0.204,-0.138000,-0.560000,0.705000,-5.214000,15.847000,3.687000,31.400000
0.211,-0.147000,-0.585000,0.652000,0.313000,9.015000,1.191000,31.450000
0.224,-0.127000,-0.561000,0.625000,5.313000,4.046000,-1.954000,31.400000
0.232,-0.103000,-0.566000,0.594000,11.015000,-1.947000,-3.168000,31.400000
0.243,-0.083000,-0.556000,0.567000,17.733000,-8.931000,-4.038000,31.350000
0.254,-0.068000,-0.555000,0.533000,24.092000,-18.031000,-3.985000,31.450000
0.261,-0.025000,-0.559000,0.525000,31.252000,-28.115000,-5.802000,31.310000
0.273,0.052000,-0.550000,0.503000,38.298000,-36.824000,-10.275000,31.350000
0.281,0.093000,-0.576000,0.492000,45.481000,-50.328000,-9.527000,31.350000
0.292,0.170000,-0.572000,0.504000,57.527000,-62.412000,-3.000000,31.310000
0.304,0.222000,-0.524000,0.526000,62.603000,-75.244000,8.916000,31.490000
0.311,0.285000,-0.527000,0.517000,66.504000,-82.924000,23.458000,31.350000
0.323,0.364000,-0.534000,0.477000,72.664000,-77.771000,36.557000,31.400000
0.331,0.369000,-0.555000,0.484000,82.992000,-62.481000,46.489000,31.400000
0.342,0.257000,-0.491000,0.542000,96.069000,-44.595000,52.443000,31.450000
0.355,0.085000,-0.395000,0.634000,103.687000,-38.580000,54.679000,31.400000
0.361,-0.094000,-0.341000,0.767000,108.641000,-46.939000,53.405000,31.490000
0.373,-0.179000,-0.251000,0.845000,106.534000,-59.893000,49.718000,31.540000
0.380,-0.154000,-0.230000,0.850000,97.855000,-70.962000,44.191000,31.350000
0.392,-0.035000,-0.245000,0.776000,89.634000,-72.679000,39.275000,31.400000
0.404,0.092000,-0.282000,0.649000,83.847000,-62.687000,38.206000,31.450000
0.411,0.152000,-0.356000,0.510000,83.939000,-45.038000,40.534000,31.450000
0.423,0.162000,-0.401000,0.399000,91.947000,-25.359000,43.618000,31.400000
0.431,0.108000,-0.428000,0.358000,106.595000,-6.740000,46.107000,31.490000
0.443,0.016000,-0.370000,0.422000,128.458000,5.779000,40.557000,31.350000
0.454,-0.016000,-0.259000,0.507000,148.344000,15.725000,29.557000,31.400000
0.461,-0.098000,-0.094000,0.709000,152.374000,11.893000,26.817000,31.400000
0.473,-0.209000,-0.019000,0.928000,151.527000,-1.489000,29.076000,31.350000
0.479,-0.226000,0.108000,1.047000,140.382000,-24.321000,29.244000,31.400000
0.492,-0.132000,0.095000,1.089000,125.176000,-42.466000,29.511000,31.400000
0.504,0.032000,0.038000,1.077000,116.061000,-39.412000,30.420000,31.450000
0.511,0.182000,-0.004000,0.978000,108.321000,-17.893000,27.992000,31.260000
0.524,0.233000,-0.089000,0.894000,104.924000,12.702000,29.290000,31.310000
0.530,0.230000,-0.078000,0.824000,102.748000,46.313000,33.053000,31.450000
0.542,0.094000,0.001000,0.785000,96.809000,61.107000,42.893000,31.450000
0.554,-0.218000,-0.022000,0.853000,98.397000,42.252000,56.733000,31.490000
0.561,-0.397000,0.081000,0.897000,100.214000,6.878000,63.221000,31.400000
0.574,-0.412000,0.124000,0.896000,98.168000,-37.405000,60.519000,31.450000
0.581,-0.290000,0.094000,0.931000,98.901000,-65.618000,53.832000,31.400000
0.592,-0.075000,0.108000,0.923000,101.832000,-65.985000,39.687000,31.490000
0.605,0.145000,0.119000,0.941000,102.084000,-41.878000,29.031000,31.350000
0.611,0.279000,0.112000,0.901000,99.595000,2.916000,23.427000,31.450000
0.624,0.216000,0.211000,0.891000,92.763000,38.931000,28.191000,31.400000
0.631,-0.068000,0.209000,0.895000,89.137000,45.519000,36.992000,31.350000
0.643,-0.341000,0.211000,0.859000,89.611000,15.939000,41.389000,31.450000
0.649,-0.597000,0.189000,0.975000,100.053000,-47.557000,47.298000,31.400000
0.662,-0.518000,0.333000,1.094000,110.534000,-98.618000,35.794000,31.310000
0.675,-0.243000,0.339000,1.128000,115.893000,-114.779000,12.107000,31.450000
0.683,0.088000,0.328000,1.132000,118.656000,-92.473000,-6.939000,31.400000
0.693,0.292000,0.309000,1.067000,115.221000,-52.649000,-14.443000,31.490000
0.705,0.346000,0.260000,0.921000,109.076000,-6.405000,-14.344000,31.400000
0.712,0.269000,0.217000,0.698000,100.038000,26.153000,-7.710000,31.450000
0.724,0.031000,0.131000,0.490000,98.977000,23.649000,4.809000,31.400000
0.732,-0.252000,0.131000,0.418000,107.779000,-19.198000,21.863000,31.540000
0.743,-0.350000,0.297000,0.568000,121.725000,-83.275000,26.473000,31.350000
0.749,-0.124000,0.442000,0.825000,130.351000,-125.176000,17.130000,31.490000
0.762,0.221000,0.559000,1.092000,135.382000,-122.466000,-4.519000,31.400000
0.774,0.519000,0.649000,1.232000,130.122000,-83.107000,-18.061000,31.450000
0.781,0.655000,0.611000,1.242000,120.290000,-28.847000,-19.351000,31.400000
0.793,0.688000,0.539000,1.129000,102.366000,27.756000,-4.611000,31.400000
0.800,0.442000,0.557000,1.017000,81.618000,62.122000,17.969000,31.350000
0.812,0.049000,0.604000,0.978000,58.084000,53.122000,38.076000,31.450000
0.825,-0.186000,0.553000,0.880000,41.939000,16.740000,48.985000,31.400000
0.832,-0.174000,0.420000,0.753000,44.275000,-17.954000,47.733000,31.400000
0.844,0.015000,0.346000,0.697000,65.489000,-25.176000,36.435000,31.450000
0.851,0.158000,0.394000,0.740000,89.420000,-8.511000,20.244000,31.400000
0.863,0.214000,0.494000,0.829000,102.634000,14.679000,9.634000,31.400000
0.872,0.249000,0.623000,0.928000,102.565000,38.748000,6.206000,31.350000
0.883,0.194000,0.749000,1.036000,93.733000,52.359000,8.275000,31.400000
0.895,0.009000,0.817000,1.153000,76.534000,39.313000,16.885000,31.490000
0.902,-0.046000,0.811000,1.148000,55.038000,10.412000,25.282000,31.450000
0.914,0.068000,0.714000,1.045000,40.489000,-14.389000,35.969000,31.450000
0.921,0.191000,0.584000,0.896000,34.305000,-24.115000,45.817000,31.490000
0.933,0.285000,0.444000,0.769000,40.252000,-14.366000,54.679000,31.450000
0.941,0.302000,0.420000,0.749000,54.817000,8.840000,56.748000,31.450000
0.952,0.213000,0.509000,0.807000,71.969000,33.870000,48.321000,31.490000
0.965,0.080000,0.681000,0.915000,75.710000,48.656000,36.427000,31.310000
0.972,-0.039000,0.713000,0.951000,72.244000,48.359000,27.313000,31.450000
0.985,-0.145000,0.736000,0.955000,61.710000,24.595000,26.328000,31.400000
0.991,-0.086000,0.727000,0.909000,44.450000,-7.618000,29.359000,31.490000
1.003,0.022000,0.579000,0.826000,38.466000,-31.313000,31.802000,31.450000
1.010,0.182000,0.566000,0.804000,44.611000,-35.282000,32.550000,31.490000
1.023,0.276000,0.589000,0.809000,51.076000,-22.069000,30.137000,31.400000
1.036,0.286000,0.582000,0.819000,61.397000,-2.748000,26.221000,31.450000
1.042,0.298000,0.589000,0.781000,68.977000,19.023000,23.794000,31.450000
1.054,0.212000,0.627000,0.763000,72.634000,34.969000,21.191000,31.400000
1.061,0.021000,0.710000,0.762000,67.328000,23.603000,21.321000,31.450000
1.074,-0.129000,0.710000,0.749000,56.260000,-13.321000,22.237000,31.450000
1.081,-0.069000,0.715000,0.770000,44.924000,-52.748000,21.863000,31.400000
1.092,0.148000,0.715000,0.790000,36.748000,-66.733000,17.160000,31.400000
1.105,0.343000,0.645000,0.779000,38.160000,-53.145000,13.351000,31.540000
1.112,0.440000,0.622000,0.744000,43.664000,-25.092000,13.031000,31.400000
1.124,0.421000,0.617000,0.696000,50.061000,3.290000,15.908000,31.400000
1.131,0.294000,0.619000,0.648000,56.557000,19.046000,16.962000,31.450000
1.143,0.205000,0.623000,0.601000,60.664000,20.420000,15.802000,31.350000
1.150,0.000000,0.637000,0.582000,61.840000,-6.206000,18.718000,31.400000
1.162,-0.042000,0.695000,0.616000,58.679000,-46.260000,15.344000,31.450000
1.175,0.075000,0.694000,0.625000,53.901000,-70.817000,9.618000,31.350000
1.182,0.216000,0.625000,0.599000,56.389000,-73.733000,4.756000,31.400000
1.194,0.317000,0.604000,0.581000,63.481000,-58.160000,0.321000,31.400000
1.201,0.349000,0.648000,0.583000,72.740000,-35.420000,-2.885000,31.450000
1.213,0.373000,0.724000,0.635000,76.176000,-9.992000,-6.366000,31.400000
1.222,0.400000,0.740000,0.607000,79.107000,14.893000,-9.679000,31.310000
1.233,0.282000,0.771000,0.583000,78.870000,22.145000,-6.321000,31.490000
1.245,0.129000,0.836000,0.580000,70.802000,4.267000,-1.550000,31.350000
1.252,0.127000,0.796000,0.499000,61.359000,-21.305000,1.466000,31.490000
1.264,0.156000,0.738000,0.442000,62.298000,-42.206000,2.198000,31.450000
1.272,0.245000,0.758000,0.447000,72.832000,-48.832000,2.397000,31.450000
1.284,0.301000,0.816000,0.484000,81.847000,-43.565000,1.344000,31.400000
1.291,0.369000,0.881000,0.531000,88.588000,-27.786000,-2.687000,31.490000
1.303,0.365000,0.940000,0.559000,91.206000,-8.725000,-5.916000,31.350000
1.310,0.316000,0.953000,0.573000,90.847000,2.916000,-8.473000,31.400000
1.323,0.327000,0.954000,0.543000,86.198000,10.931000,-8.924000,31.400000
1.336,0.195000,0.921000,0.498000,78.504000,1.244000,-5.435000,31.450000
1.342,0.142000,0.915000,0.472000,72.145000,-19.924000,-4.344000,31.400000
1.354,0.183000,0.914000,0.449000,67.275000,-39.328000,-3.313000,31.490000
1.361,0.291000,0.935000,0.453000,67.198000,-44.450000,-0.672000,31.400000
1.374,0.406000,0.970000,0.493000,70.718000,-31.824000,0.191000,31.450000
1.381,0.412000,0.925000,0.494000,74.260000,-9.634000,-1.160000,31.400000
1.393,0.386000,0.918000,0.462000,74.557000,12.611000,-0.947000,31.450000
1.405,0.277000,0.911000,0.442000,72.191000,21.336000,1.672000,31.450000
1.412,0.150000,0.971000,0.438000,69.137000,11.313000,4.618000,31.400000
1.424,0.093000,1.057000,0.454000,61.885000,-11.221000,8.046000,31.310000
1.432,0.120000,1.037000,0.471000,56.000000,-31.634000,7.282000,31.450000
1.444,0.268000,1.085000,0.465000,48.046000,-34.252000,7.214000,31.400000
1.451,0.267000,1.004000,0.416000,38.107000,-30.641000,5.267000,31.400000
1.463,0.291000,0.932000,0.336000,40.122000,-24.267000,-2.198000,31.350000
1.470,0.301000,0.895000,0.271000,43.031000,-16.977000,-9.359000,31.350000
1.483,0.390000,0.845000,0.238000,50.267000,-5.405000,-14.229000,31.490000
1.494,0.527000,0.857000,0.227000,64.061000,17.405000,-8.885000,31.490000
1.501,0.393000,0.948000,0.298000,71.519000,29.931000,5.748000,31.350000
1.514,0.165000,1.093000,0.362000,69.550000,21.290000,18.924000,31.400000
1.521,-0.133000,1.129000,0.306000,43.382000,-21.443000,25.298000,31.540000
1.533,-0.162000,1.066000,0.253000,24.992000,-71.359000,19.985000,31.450000
1.545,0.091000,0.988000,0.219000,14.916000,-99.015000,12.687000,31.400000
1.552,0.433000,0.875000,0.216000,23.168000,-89.908000,6.374000,31.490000
1.565,0.660000,0.821000,0.279000,45.221000,-45.939000,4.076000,31.450000
1.572,0.685000,0.925000,0.373000,60.221000,4.763000,9.328000,31.490000
1.584,0.514000,0.997000,0.408000,62.244000,38.603000,19.198000,31.400000
1.592,0.211000,1.161000,0.346000,40.466000,34.595000,30.573000,31.350000
1.603,-0.084000,1.038000,0.249000,25.153000,-3.489000,24.481000,31.450000
1.610,-0.081000,0.973000,0.168000,21.214000,-47.076000,19.779000,31.400000
1.623,0.041000,0.856000,0.166000,30.908000,-74.641000,11.962000,31.400000
1.635,0.277000,0.807000,0.280000,51.382000,-69.725000,2.198000,31.350000
1.642,0.361000,0.897000,0.429000,62.947000,-50.145000,-4.305000,31.400000
1.654,0.366000,1.005000,0.492000,60.160000,-32.779000,-8.198000,31.490000
1.661,0.348000,1.153000,0.436000,36.344000,-23.809000,-5.191000,31.350000
1.674,0.329000,0.986000,0.271000,21.634000,-26.015000,-8.656000,31.490000
1.686,0.305000,0.864000,0.179000,24.603000,-35.847000,-10.191000,31.310000
1.693,0.337000,0.794000,0.206000,39.351000,-47.603000,-11.634000,31.450000
1.704,0.398000,0.826000,0.348000,50.847000,-51.435000,-15.221000,31.450000
1.711,0.427000,0.951000,0.489000,46.573000,-50.618000,-10.504000,31.490000
1.723,0.467000,1.049000,0.542000,26.542000,-47.786000,-6.145000,31.350000
1.732,0.529000,1.161000,0.429000,-8.687000,-44.603000,3.237000,31.450000
1.743,0.541000,0.932000,0.138000,-25.954000,-43.656000,9.733000,31.400000
1.755,0.604000,0.705000,-0.072000,-12.458000,-35.435000,11.809000,31.400000
1.761,0.576000,0.647000,-0.083000,19.931000,-26.878000,22.382000,31.450000
1.774,0.459000,0.776000,0.112000,46.069000,-17.321000,27.519000,31.490000
1.782,0.347000,0.918000,0.360000,59.115000,-9.305000,31.137000,31.400000
1.793,0.217000,1.085000,0.546000,45.351000,-7.496000,29.557000,31.350000
1.800,0.233000,1.183000,0.593000,14.962000,-3.565000,18.053000,31.450000
1.812,0.315000,1.182000,0.466000,-24.000000,2.565000,10.718000,31.400000
1.825,0.354000,0.955000,0.225000,-39.878000,7.282000,7.580000,31.350000
1.832,0.389000,0.801000,0.094000,-33.328000,9.603000,7.718000,31.450000
1.844,0.422000,0.795000,0.099000,-16.702000,11.527000,11.863000,31.310000
1.851,0.383000,0.883000,0.171000,-4.756000,13.611000,19.183000,31.400000
1.863,0.315000,0.976000,0.245000,-3.969000,14.931000,25.977000,31.350000
1.872,0.261000,1.014000,0.265000,-12.947000,16.328000,26.947000,31.400000
1.883,0.286000,1.014000,0.224000,-21.321000,20.687000,21.947000,31.400000
1.895,0.296000,0.911000,0.172000,-21.885000,24.595000,19.137000,31.310000
1.902,0.289000,0.879000,0.163000,-17.443000,26.244000,14.053000,31.450000
1.914,0.241000,0.858000,0.227000,-8.740000,21.092000,8.130000,31.400000
1.922,0.240000,0.998000,0.339000,-9.580000,13.595000,6.511000,31.450000
1.934,0.227000,1.007000,0.396000,-22.481000,4.321000,3.160000,31.350000
1.941,0.333000,0.999000,0.386000,-36.183000,3.679000,-0.809000,31.310000
1.953,0.457000,0.966000,0.335000,-47.252000,10.733000,1.328000,31.310000
1.960,0.519000,0.912000,0.284000,-50.779000,24.771000,4.405000,31.450000
1.973,0.526000,0.901000,0.254000,-50.435000,36.359000,11.565000,31.400000
1.985,0.432000,0.879000,0.261000,-47.733000,38.626000,19.557000,31.400000
1.992,0.329000,0.897000,0.325000,-43.267000,33.534000,23.557000,31.350000
2.004,0.295000,1.076000,0.390000,-51.412000,26.802000,26.267000,31.450000
2.010,0.278000,1.110000,0.371000,-68.511000,20.015000,25.458000,31.400000
2.023,0.305000,1.039000,0.290000,-78.473000,18.412000,19.160000,31.490000
2.035,0.362000,0.990000,0.240000,-80.321000,19.641000,13.107000,31.450000
2.042,0.427000,0.988000,0.292000,-76.489000,20.069000,14.450000,31.400000
2.054,0.451000,1.037000,0.383000,-75.908000,19.298000,21.565000,31.310000
2.061,0.425000,1.014000,0.474000,-71.389000,18.359000,32.527000,31.350000
2.074,0.376000,1.010000,0.543000,-68.206000,22.374000,42.450000,31.400000
2.081,0.370000,0.979000,0.545000,-65.847000,38.115000,47.206000,31.400000
