time_sec,ax,ay,az,gx,gy,gz,temp_c
0.013,0.034000,-0.563000,0.784000,-16.221000,9.824000,3.550000,30.180000
0.018,0.029000,-0.591000,0.754000,-17.802000,9.405000,2.939000,30.130000
0.025,0.056000,-0.612000,0.736000,-18.137000,10.817000,1.137000,30.130000
0.037,0.055000,-0.649000,0.697000,-14.947000,12.137000,-2.137000,30.180000
0.050,0.038000,-0.632000,0.689000,-12.412000,11.947000,-4.550000,30.080000
0.056,0.029000,-0.649000,0.697000,-8.603000,8.725000,-5.618000,30.130000
0.069,0.050000,-0.622000,0.701000,-8.099000,7.290000,-4.878000,30.080000
0.076,0.063000,-0.655000,0.700000,-5.931000,7.298000,-4.366000,30.180000
0.090,0.059000,-0.625000,0.696000,-5.031000,8.511000,-2.962000,30.080000
0.097,0.040000,-0.647000,0.695000,-4.389000,8.237000,-2.863000,30.220000
0.108,0.021000,-0.655000,0.718000,-1.664000,6.168000,-2.336000,30.180000
0.115,0.018000,-0.658000,0.771000,-0.137000,5.603000,-2.359000,30.180000
0.127,0.009000,-0.696000,0.801000,0.588000,7.710000,-2.015000,30.040000
0.139,-0.003000,-0.719000,0.862000,3.015000,12.382000,-5.191000,30.130000
0.146,-0.020000,-0.694000,0.896000,2.802000,19.656000,-11.931000,30.180000
0.158,-0.048000,-0.657000,0.898000,-0.672000,21.580000,-19.397000,30.080000
0.165,-0.110000,-0.630000,0.890000,-7.573000,16.641000,-19.725000,30.130000
0.177,-0.135000,-0.636000,0.854000,-14.023000,5.221000,-15.115000,30.080000
0.189,-0.097000,-0.616000,0.808000,-22.046000,-4.130000,-9.763000,30.080000
0.197,-0.025000,-0.628000,0.762000,-27.328000,-7.740000,-4.656000,30.130000
0.209,0.005000,-0.633000,0.682000,-29.702000,-5.176000,-2.122000,30.220000
0.215,0.055000,-0.658000,0.625000,-25.718000,2.466000,-3.382000,30.180000
0.227,0.107000,-0.656000,0.578000,-18.351000,12.824000,-10.924000,30.180000
0.239,0.122000,-0.648000,0.566000,-8.382000,26.672000,-17.702000,30.180000
0.247,0.055000,-0.616000,0.604000,-0.435000,31.137000,-23.229000,30.130000
0.258,-0.042000,-0.550000,0.640000,2.351000,21.756000,-21.450000,30.080000
0.265,-0.062000,-0.543000,0.611000,-0.359000,4.992000,-17.634000,30.180000
0.277,0.058000,-0.592000,0.595000,3.122000,-5.313000,-15.664000,30.130000
0.290,0.174000,-0.602000,0.566000,8.527000,-3.260000,-15.405000,30.130000
0.297,0.203000,-0.642000,0.531000,15.656000,0.031000,-10.954000,30.180000
0.309,0.179000,-0.643000,0.520000,22.481000,-0.168000,-4.641000,30.130000
0.316,0.171000,-0.637000,0.522000,28.481000,-1.786000,1.725000,30.130000
0.328,0.144000,-0.667000,0.567000,37.542000,-4.672000,4.214000,30.180000
0.338,0.098000,-0.614000,0.637000,44.725000,-7.305000,4.733000,30.080000
0.347,0.070000,-0.568000,0.685000,47.160000,-12.458000,5.443000,30.220000
0.360,0.041000,-0.603000,0.678000,48.611000,-22.313000,9.595000,30.130000
0.366,0.045000,-0.576000,0.670000,49.656000,-33.656000,14.359000,30.180000
0.379,0.110000,-0.600000,0.675000,50.336000,-37.718000,17.649000,30.180000
0.387,0.172000,-0.561000,0.701000,45.947000,-34.183000,19.305000,30.180000
0.398,0.251000,-0.573000,0.758000,37.527000,-23.733000,21.756000,30.130000
0.404,0.267000,-0.592000,0.762000,27.481000,-13.290000,26.840000,30.180000
0.416,0.251000,-0.670000,0.722000,22.641000,-12.092000,37.649000,30.180000
0.429,0.219000,-0.687000,0.670000,22.221000,-18.901000,49.527000,30.220000
0.437,0.156000,-0.707000,0.649000,24.405000,-33.153000,62.634000,30.040000
0.449,0.119000,-0.687000,0.659000,30.763000,-48.687000,71.687000,30.180000
0.455,0.104000,-0.623000,0.698000,37.687000,-59.534000,75.672000,30.080000
0.467,0.106000,-0.569000,0.762000,44.603000,-61.298000,74.313000,30.130000
0.479,0.128000,-0.504000,0.812000,48.015000,-52.855000,68.916000,30.080000
0.487,0.106000,-0.479000,0.833000,49.573000,-39.504000,62.840000,30.180000
0.498,0.093000,-0.441000,0.832000,50.817000,-26.244000,58.061000,30.130000
0.506,0.059000,-0.440000,0.783000,51.313000,-16.679000,52.687000,30.130000
0.517,0.027000,-0.445000,0.713000,54.885000,-12.756000,49.160000,30.180000
0.529,-0.010000,-0.428000,0.644000,58.504000,-14.641000,46.595000,30.080000
0.537,-0.057000,-0.440000,0.631000,62.458000,-24.191000,43.107000,30.180000
0.548,-0.053000,-0.452000,0.614000,69.985000,-31.122000,35.710000,30.040000
0.555,-0.007000,-0.490000,0.628000,78.740000,-34.756000,27.153000,30.180000
0.567,0.048000,-0.503000,0.662000,94.092000,-30.947000,19.160000,30.080000
0.579,0.103000,-0.432000,0.693000,106.901000,-20.466000,10.634000,30.130000
0.588,0.117000,-0.367000,0.721000,111.504000,-11.504000,2.542000,30.180000
0.599,0.092000,-0.344000,0.750000,111.718000,-10.756000,0.473000,30.180000
0.605,0.058000,-0.321000,0.729000,107.954000,-18.229000,4.191000,30.130000
0.617,0.066000,-0.294000,0.705000,99.473000,-32.878000,12.779000,30.130000
0.629,0.124000,-0.295000,0.648000,87.420000,-42.992000,25.603000,30.180000
0.638,0.229000,-0.354000,0.558000,79.557000,-42.687000,36.420000,30.180000
0.648,0.312000,-0.452000,0.546000,88.160000,-29.244000,42.168000,30.130000
0.655,0.335000,-0.454000,0.556000,108.450000,-8.626000,42.084000,30.130000
0.667,0.238000,-0.398000,0.605000,126.420000,7.779000,38.802000,30.180000
0.679,0.131000,-0.266000,0.721000,136.634000,13.687000,34.870000,30.080000
0.688,0.050000,-0.079000,0.867000,132.985000,9.489000,33.000000,30.130000
0.699,0.035000,0.010000,0.941000,119.069000,4.817000,32.649000,30.080000
0.705,0.051000,-0.010000,0.953000,102.695000,2.221000,36.038000,30.180000
0.718,0.092000,-0.101000,0.870000,91.183000,3.809000,42.840000,30.130000
0.724,0.124000,-0.212000,0.807000,91.901000,10.046000,48.992000,30.220000
0.737,0.093000,-0.242000,0.741000,102.115000,17.618000,52.580000,30.180000
0.749,-0.013000,-0.256000,0.745000,119.863000,17.359000,52.145000,30.180000
0.756,-0.116000,-0.129000,0.783000,133.779000,10.763000,45.763000,30.040000
0.769,-0.195000,0.089000,0.894000,127.405000,-11.336000,36.641000,30.180000
0.775,-0.188000,0.151000,0.950000,108.366000,-28.405000,30.489000,30.180000
0.788,-0.076000,0.079000,0.900000,93.779000,-39.656000,25.252000,30.130000
0.799,0.118000,-0.042000,0.868000,95.168000,-32.145000,20.870000,30.040000
0.806,0.243000,-0.061000,0.882000,107.557000,-9.214000,16.649000,30.180000
0.818,0.279000,-0.017000,0.909000,120.221000,22.947000,11.282000,30.180000
0.825,0.252000,-0.004000,0.895000,129.840000,57.336000,5.198000,30.080000
0.838,0.041000,0.086000,0.923000,138.573000,67.603000,2.908000,30.130000
0.850,-0.189000,0.207000,1.018000,132.840000,46.550000,11.321000,30.080000
0.856,-0.348000,0.353000,1.091000,113.084000,0.420000,17.527000,30.080000
0.868,-0.305000,0.359000,1.176000,90.458000,-51.244000,24.237000,30.130000
0.875,-0.085000,0.326000,1.178000,77.374000,-79.008000,24.809000,30.130000
0.887,0.198000,0.270000,1.182000,70.885000,-73.122000,22.122000,30.080000
0.899,0.422000,0.222000,1.230000,71.115000,-35.237000,16.198000,30.130000
0.907,0.510000,0.260000,1.244000,75.527000,19.748000,8.924000,30.130000
0.919,0.414000,0.273000,1.198000,72.450000,70.099000,3.466000,30.080000
0.926,0.100000,0.238000,1.117000,65.229000,80.046000,10.573000,30.080000
0.939,-0.208000,0.273000,1.002000,54.122000,46.160000,26.763000,30.130000
0.949,-0.268000,0.235000,0.978000,36.298000,-7.885000,42.992000,30.130000
0.958,-0.091000,0.251000,0.946000,23.397000,-37.076000,52.573000,30.180000
0.964,0.139000,0.114000,0.888000,28.496000,-35.817000,50.779000,30.180000
0.977,0.286000,0.029000,0.872000,48.496000,-6.084000,39.176000,30.080000
0.989,0.289000,0.081000,0.921000,69.328000,30.282000,26.137000,30.130000
0.996,0.162000,0.119000,0.940000,82.420000,57.122000,16.656000,30.080000
1.009,-0.016000,0.164000,0.913000,90.046000,62.366000,10.878000,30.080000
1.015,-0.217000,0.188000,0.848000,93.321000,41.031000,11.863000,30.220000
1.027,-0.308000,0.319000,0.858000,87.466000,-2.160000,14.412000,30.130000
1.039,-0.232000,0.417000,0.900000,67.916000,-41.344000,17.756000,30.080000
1.047,-0.020000,0.388000,0.898000,54.725000,-57.687000,15.832000,30.180000
1.059,0.177000,0.338000,0.909000,54.885000,-50.656000,15.267000,30.130000
1.066,0.309000,0.293000,0.905000,63.710000,-26.924000,12.901000,30.080000
1.078,0.323000,0.269000,0.969000,76.985000,4.130000,7.206000,30.180000
1.088,0.254000,0.375000,0.994000,85.832000,32.130000,2.893000,30.130000
1.098,0.031000,0.419000,0.963000,81.748000,39.282000,4.237000,30.130000
1.106,-0.158000,0.386000,0.865000,74.382000,18.198000,11.244000,30.080000
1.117,-0.193000,0.367000,0.760000,68.176000,-13.786000,15.649000,30.180000
1.129,-0.141000,0.440000,0.792000,57.198000,-48.542000,20.542000,30.180000
1.138,0.021000,0.522000,0.893000,43.176000,-61.664000,26.198000,30.130000
1.148,0.226000,0.421000,0.930000,42.092000,-48.000000,23.565000,30.180000
1.156,0.377000,0.370000,1.011000,56.122000,-11.702000,15.252000,30.080000
1.167,0.427000,0.469000,1.048000,71.229000,36.718000,5.756000,30.220000
1.174,0.177000,0.498000,1.060000,72.641000,62.084000,1.687000,30.130000
1.188,-0.259000,0.562000,1.041000,66.611000,27.344000,11.939000,30.180000
1.199,-0.373000,0.506000,0.982000,57.702000,-40.740000,19.359000,30.080000
1.206,-0.082000,0.383000,0.878000,60.023000,-84.641000,8.924000,30.130000
1.218,0.336000,0.321000,0.826000,80.527000,-76.786000,-5.954000,30.130000
1.225,0.537000,0.352000,0.802000,100.122000,-33.504000,-19.565000,30.180000
1.237,0.457000,0.422000,0.809000,108.382000,6.023000,-25.183000,30.040000
1.249,0.292000,0.481000,0.851000,104.130000,22.069000,-14.916000,30.130000
1.256,0.186000,0.546000,0.870000,94.046000,24.603000,-2.015000,30.080000
1.268,0.159000,0.591000,0.881000,81.267000,25.160000,8.672000,29.990000
1.275,0.090000,0.630000,0.897000,67.603000,22.420000,15.870000,30.080000
1.289,0.031000,0.651000,0.878000,53.573000,17.008000,20.015000,30.040000
1.295,0.044000,0.602000,0.819000,43.305000,8.267000,21.863000,30.080000
1.308,0.101000,0.574000,0.781000,41.718000,5.939000,23.427000,30.080000
1.314,0.121000,0.559000,0.756000,44.145000,8.855000,25.817000,30.130000
1.327,0.109000,0.578000,0.761000,45.779000,12.985000,28.595000,30.040000
1.339,0.068000,0.591000,0.734000,42.817000,14.985000,31.328000,30.180000
1.347,0.017000,0.556000,0.677000,38.710000,11.992000,33.282000,30.180000
1.359,-0.021000,0.558000,0.644000,37.427000,6.802000,32.870000,30.130000
1.365,-0.029000,0.552000,0.619000,37.992000,-0.405000,30.069000,30.080000
1.378,-0.006000,0.584000,0.649000,39.611000,-8.282000,24.847000,30.080000
1.384,0.015000,0.631000,0.685000,42.893000,-16.992000,21.237000,30.130000
1.398,0.053000,0.648000,0.680000,40.389000,-23.260000,19.221000,30.040000
1.409,0.110000,0.619000,0.635000,36.786000,-25.710000,20.786000,30.180000
1.416,0.159000,0.594000,0.565000,36.733000,-26.145000,26.115000,30.080000
1.428,0.166000,0.579000,0.542000,36.763000,-26.244000,30.634000,30.180000
1.437,0.148000,0.619000,0.651000,40.527000,-27.916000,29.359000,30.040000
1.447,0.080000,0.749000,0.772000,43.061000,-34.656000,23.305000,30.080000
1.453,0.092000,0.815000,0.863000,35.992000,-46.847000,15.832000,30.080000
1.466,0.166000,0.823000,0.880000,24.435000,-57.053000,12.206000,30.130000
1.479,0.276000,0.743000,0.808000,17.924000,-59.221000,14.969000,30.130000
