time_sec,ax,ay,az,gx,gy,gz,temp_c
0.015,-0.169000,-0.246000,0.921000,-57.718000,-22.893000,27.733000,31.490000
0.018,-0.135000,-0.258000,0.903000,-56.664000,-8.794000,18.656000,31.590000
0.030,-0.140000,-0.267000,0.883000,-55.954000,4.229000,10.908000,31.540000
0.042,-0.189000,-0.285000,0.842000,-54.282000,9.145000,6.405000,31.590000
0.049,-0.265000,-0.319000,0.816000,-53.176000,2.061000,5.679000,31.590000
0.061,-0.326000,-0.338000,0.796000,-51.466000,-16.305000,8.656000,31.540000
0.068,-0.337000,-0.360000,0.780000,-52.229000,-37.885000,11.183000,31.540000
0.080,-0.274000,-0.376000,0.763000,-50.046000,-50.771000,9.969000,31.490000
0.093,-0.179000,-0.375000,0.761000,-46.924000,-50.489000,5.443000,31.590000
0.102,-0.103000,-0.392000,0.773000,-42.328000,-42.298000,-1.962000,31.540000
0.113,-0.073000,-0.392000,0.811000,-34.985000,-24.076000,-9.939000,31.490000
0.118,-0.061000,-0.379000,0.861000,-32.679000,-9.031000,-16.847000,31.490000
0.131,-0.060000,-0.349000,0.905000,-30.656000,7.046000,-22.527000,31.450000
0.142,-0.139000,-0.315000,0.938000,-34.267000,9.687000,-23.595000,31.490000
0.149,-0.217000,-0.316000,0.968000,-43.122000,1.160000,-18.458000,31.590000
0.161,-0.245000,-0.328000,0.942000,-52.176000,-17.557000,-9.374000,31.540000
0.173,-0.218000,-0.383000,0.913000,-55.863000,-34.603000,-0.878000,31.540000
0.179,-0.095000,-0.421000,0.876000,-57.786000,-36.664000,1.550000,31.590000
0.193,0.006000,-0.434000,0.863000,-51.580000,-18.305000,-3.779000,31.540000
0.200,0.052000,-0.427000,0.887000,-46.847000,8.496000,-12.153000,31.540000
0.210,0.017000,-0.388000,0.895000,-45.748000,35.863000,-21.855000,31.590000
0.222,-0.073000,-0.383000,0.870000,-48.832000,48.962000,-26.214000,31.490000
0.229,-0.212000,-0.414000,0.845000,-50.290000,41.115000,-24.527000,31.540000
0.242,-0.303000,-0.413000,0.808000,-55.084000,16.405000,-19.298000,31.490000
0.249,-0.239000,-0.455000,0.742000,-59.794000,-4.519000,-15.664000,31.590000
0.260,-0.152000,-0.514000,0.707000,-58.092000,-14.229000,-15.557000,31.540000
0.271,-0.092000,-0.509000,0.709000,-54.275000,-13.450000,-16.748000,31.590000
0.278,-0.042000,-0.517000,0.712000,-50.725000,-6.160000,-20.519000,31.590000
0.291,-0.003000,-0.545000,0.712000,-45.710000,5.779000,-25.275000,31.540000
0.302,0.055000,-0.558000,0.730000,-40.328000,23.519000,-29.176000,31.540000
0.309,0.024000,-0.523000,0.749000,-36.756000,40.176000,-31.443000,31.590000
0.321,-0.209000,-0.500000,0.778000,-40.710000,29.344000,-24.656000,31.540000
0.328,-0.399000,-0.503000,0.732000,-49.473000,-10.550000,-15.145000,31.640000
0.341,-0.315000,-0.552000,0.636000,-54.916000,-46.817000,-8.573000,31.490000
0.352,-0.100000,-0.665000,0.574000,-50.305000,-60.466000,-7.496000,31.590000
0.359,0.116000,-0.638000,0.604000,-39.153000,-47.863000,-10.435000,31.540000
0.370,0.202000,-0.604000,0.671000,-30.481000,-19.802000,-16.626000,31.490000
0.382,0.164000,-0.578000,0.757000,-24.557000,5.504000,-21.122000,31.590000
0.390,0.101000,-0.547000,0.846000,-24.061000,22.733000,-21.748000,31.450000
0.402,0.069000,-0.521000,0.884000,-27.328000,35.183000,-19.298000,31.590000
0.408,-0.074000,-0.493000,0.904000,-35.168000,33.756000,-11.366000,31.490000
0.420,-0.196000,-0.480000,0.847000,-49.863000,15.183000,-1.496000,31.450000
0.432,-0.163000,-0.558000,0.688000,-59.611000,-1.458000,1.947000,31.540000
0.440,-0.058000,-0.666000,0.488000,-52.321000,-6.725000,0.061000,31.590000
0.451,-0.015000,-0.810000,0.354000,-36.679000,-5.901000,-5.221000,31.640000
0.459,0.029000,-0.781000,0.314000,-16.336000,2.221000,-12.046000,31.540000
0.470,0.010000,-0.771000,0.376000,4.336000,6.748000,-21.115000,31.590000
0.483,-0.059000,-0.616000,0.510000,16.824000,0.473000,-23.832000,31.490000
0.489,-0.130000,-0.564000,0.601000,15.115000,-21.718000,-18.435000,31.540000
0.501,-0.055000,-0.572000,0.626000,12.351000,-42.656000,-11.550000,31.590000
0.509,0.130000,-0.600000,0.621000,17.595000,-42.076000,-9.824000,31.590000
0.520,0.246000,-0.601000,0.636000,24.282000,-25.733000,-10.405000,31.540000
0.532,0.271000,-0.596000,0.678000,31.908000,-2.618000,-11.466000,31.540000
0.540,0.224000,-0.536000,0.719000,32.855000,13.366000,-8.565000,31.590000
0.552,0.046000,-0.542000,0.693000,26.359000,5.725000,4.046000,31.540000
0.559,-0.075000,-0.560000,0.650000,19.542000,-20.374000,19.832000,31.540000
0.570,-0.040000,-0.611000,0.567000,19.573000,-40.244000,25.305000,31.490000
0.583,0.025000,-0.681000,0.500000,30.733000,-45.046000,21.840000,31.400000
0.590,0.017000,-0.644000,0.530000,44.405000,-46.847000,15.496000,31.450000
0.603,0.023000,-0.608000,0.577000,53.382000,-52.359000,11.763000,31.490000
0.609,0.080000,-0.570000,0.614000,56.893000,-58.351000,11.275000,31.590000
0.621,0.165000,-0.534000,0.652000,59.198000,-57.893000,14.099000,31.540000
0.633,0.213000,-0.463000,0.654000,55.687000,-57.466000,19.939000,31.590000
0.640,0.284000,-0.476000,0.579000,49.275000,-58.939000,25.443000,31.490000
0.652,0.359000,-0.471000,0.479000,45.092000,-65.794000,36.366000,31.540000
0.659,0.439000,-0.625000,0.393000,47.298000,-72.260000,50.260000,31.540000
0.671,0.442000,-0.653000,0.460000,64.985000,-73.908000,65.489000,31.490000
0.678,0.395000,-0.535000,0.631000,78.176000,-67.947000,74.458000,31.540000
0.690,0.329000,-0.432000,0.853000,83.427000,-51.824000,75.145000,31.540000
0.703,0.244000,-0.346000,1.044000,85.298000,-32.420000,72.565000,31.490000
0.710,0.159000,-0.256000,1.151000,80.626000,-11.901000,68.611000,31.590000
0.721,0.051000,-0.229000,1.149000,66.733000,2.443000,66.947000,31.540000
0.728,-0.020000,-0.267000,1.013000,51.824000,9.313000,66.260000,31.490000
0.740,-0.108000,-0.343000,0.797000,39.305000,4.290000,66.985000,31.590000
0.752,-0.151000,-0.500000,0.612000,40.481000,-9.756000,68.237000,31.540000
0.759,-0.177000,-0.546000,0.539000,52.000000,-23.908000,71.588000,31.450000
0.771,-0.165000,-0.545000,0.543000,64.122000,-35.450000,70.176000,31.490000
0.778,-0.113000,-0.479000,0.637000,81.618000,-35.687000,62.863000,31.640000
0.791,-0.079000,-0.345000,0.769000,90.160000,-27.771000,51.252000,31.450000
0.802,-0.031000,-0.264000,0.823000,91.573000,-14.153000,38.893000,31.490000
0.809,0.055000,-0.225000,0.804000,86.939000,3.221000,31.687000,31.540000
0.821,0.041000,-0.244000,0.761000,80.496000,17.786000,33.237000,31.540000
0.828,-0.040000,-0.277000,0.656000,73.420000,15.092000,40.603000,31.490000
0.841,-0.110000,-0.358000,0.581000,71.115000,-1.435000,49.031000,31.590000
0.853,-0.117000,-0.415000,0.583000,82.878000,-16.420000,54.626000,31.540000
0.859,-0.066000,-0.333000,0.672000,97.847000,-19.756000,53.527000,31.490000
0.871,-0.090000,-0.240000,0.799000,109.031000,-17.641000,46.962000,31.490000
0.878,-0.122000,-0.132000,0.906000,112.031000,-14.611000,40.053000,31.590000
0.890,-0.114000,-0.079000,0.921000,107.282000,-11.008000,32.168000,31.540000
0.906,-0.082000,-0.060000,0.893000,96.260000,-8.824000,25.405000,31.590000
0.909,-0.054000,-0.121000,0.782000,82.878000,-9.122000,24.511000,31.540000
0.921,0.016000,-0.228000,0.678000,78.756000,-7.794000,27.046000,31.540000
0.928,0.110000,-0.269000,0.667000,85.351000,0.878000,28.115000,31.490000
0.941,0.145000,-0.202000,0.783000,93.840000,12.206000,28.740000,31.540000
0.953,0.116000,-0.104000,0.916000,100.427000,20.458000,27.893000,31.450000
0.960,0.014000,0.001000,0.987000,96.542000,11.145000,31.534000,31.490000
0.972,-0.057000,0.040000,1.024000,88.153000,-11.802000,41.160000,31.590000
0.978,-0.068000,-0.004000,0.939000,79.466000,-37.008000,49.015000,31.450000
0.991,0.015000,-0.043000,0.873000,74.786000,-53.794000,53.939000,31.490000
0.997,0.160000,-0.120000,0.873000,77.702000,-43.794000,56.313000,31.490000
1.010,0.229000,-0.112000,0.933000,89.160000,-12.580000,52.656000,31.590000
1.022,0.190000,0.001000,1.083000,98.870000,25.870000,45.198000,31.540000
1.029,0.053000,0.098000,1.144000,101.023000,59.305000,35.313000,31.590000
1.042,-0.187000,0.142000,1.149000,101.824000,66.244000,28.740000,31.540000
1.050,-0.400000,0.165000,1.128000,100.496000,43.740000,26.832000,31.540000
1.060,-0.475000,0.249000,1.095000,92.084000,1.840000,24.664000,31.490000
1.072,-0.347000,0.259000,1.114000,70.824000,-34.832000,23.260000,31.400000
1.079,-0.147000,0.123000,1.017000,57.847000,-51.069000,23.534000,31.540000
1.092,0.081000,0.011000,0.972000,62.435000,-41.328000,23.023000,31.590000
1.099,0.199000,0.052000,1.000000,70.130000,-13.000000,24.191000,31.590000
1.111,0.177000,0.145000,1.017000,70.931000,19.336000,22.145000,31.540000
1.118,0.028000,0.152000,0.970000,70.061000,34.313000,20.435000,31.490000
1.130,-0.167000,0.141000,0.902000,66.489000,20.214000,23.870000,31.490000
1.143,-0.267000,0.147000,0.828000,60.084000,-17.160000,27.916000,31.490000
1.149,-0.214000,0.101000,0.847000,63.053000,-51.351000,30.244000,31.540000
1.161,-0.053000,0.159000,0.931000,74.046000,-61.198000,24.427000,31.590000
1.168,0.095000,0.200000,1.053000,82.588000,-45.954000,16.710000,31.640000
1.180,0.184000,0.236000,1.137000,90.611000,-12.023000,6.618000,31.540000
1.193,0.156000,0.312000,1.199000,91.977000,25.977000,-1.359000,31.590000
1.200,0.043000,0.396000,1.188000,81.466000,49.725000,-1.328000,31.590000
1.212,-0.248000,0.371000,1.068000,58.145000,31.275000,9.229000,31.540000
1.219,-0.407000,0.248000,0.875000,39.832000,-18.282000,13.718000,31.490000
1.231,-0.252000,0.085000,0.672000,42.305000,-64.489000,13.656000,31.490000
1.240,0.084000,0.026000,0.638000,61.237000,-74.420000,8.992000,31.540000
1.251,0.351000,0.151000,0.789000,82.038000,-47.595000,0.702000,31.540000
1.263,0.427000,0.315000,0.957000,88.779000,-5.351000,-0.427000,31.590000
1.270,0.305000,0.440000,1.053000,83.809000,17.389000,-0.397000,31.490000
1.282,0.167000,0.477000,1.059000,70.695000,24.840000,6.427000,31.540000
1.289,0.025000,0.427000,0.966000,55.229000,9.305000,18.076000,31.490000
1.302,-0.027000,0.388000,0.877000,45.962000,-10.534000,26.626000,31.490000
1.309,-0.011000,0.380000,0.861000,42.840000,-27.023000,29.397000,31.540000
1.320,0.054000,0.415000,0.934000,40.076000,-29.450000,29.099000,31.490000
1.333,0.107000,0.440000,0.973000,39.489000,-19.817000,25.298000,31.490000
1.340,0.112000,0.427000,0.952000,39.206000,-4.252000,19.832000,31.450000
1.353,0.055000,0.390000,0.895000,37.214000,3.489000,16.710000,31.450000
1.360,-0.037000,0.362000,0.813000,34.542000,-2.153000,18.015000,31.490000
1.371,-0.123000,0.324000,0.723000,32.053000,-19.519000,18.405000,31.540000
1.378,-0.107000,0.277000,0.620000,33.221000,-40.252000,17.985000,31.540000
1.391,0.008000,0.240000,0.549000,40.328000,-51.832000,15.191000,31.400000
1.403,0.172000,0.245000,0.581000,51.565000,-46.534000,13.351000,31.590000
1.410,0.305000,0.275000,0.658000,65.924000,-25.206000,13.748000,31.450000
1.422,0.338000,0.349000,0.712000,80.298000,4.099000,12.153000,31.490000
1.429,0.160000,0.419000,0.759000,85.656000,13.947000,13.061000,31.490000
1.442,-0.062000,0.500000,0.763000,85.344000,-4.702000,16.122000,31.450000
1.449,-0.167000,0.523000,0.752000,74.206000,-43.092000,13.916000,31.490000
1.461,-0.103000,0.530000,0.690000,60.237000,-81.458000,6.802000,31.490000
1.472,0.093000,0.400000,0.672000,56.649000,-106.252000,0.122000,31.450000
1.479,0.399000,0.395000,0.824000,66.023000,-96.466000,-5.183000,31.450000
1.492,0.623000,0.472000,1.023000,77.824000,-53.298000,-5.450000,31.490000
1.500,0.710000,0.560000,1.207000,83.710000,3.672000,-2.504000,31.540000
1.511,0.604000,0.674000,1.331000,82.809000,56.573000,5.427000,31.540000
1.518,0.282000,0.752000,1.348000,71.336000,76.504000,18.794000,31.490000
1.530,-0.099000,0.768000,1.264000,54.038000,53.573000,28.489000,31.490000
1.543,-0.308000,0.690000,1.123000,38.298000,6.290000,27.710000,31.540000
1.550,-0.215000,0.615000,1.012000,31.313000,-36.618000,20.832000,31.490000
1.562,-0.014000,0.579000,0.954000,31.107000,-52.176000,12.824000,31.400000
1.568,0.171000,0.530000,0.923000,33.580000,-44.802000,6.023000,31.540000
1.581,0.307000,0.526000,0.898000,38.008000,-21.840000,5.221000,31.540000
1.590,0.312000,0.540000,0.844000,43.511000,5.305000,6.679000,31.490000
1.601,0.159000,0.553000,0.792000,46.908000,17.038000,6.649000,31.540000
1.608,-0.032000,0.600000,0.752000,46.870000,3.992000,6.870000,31.540000
1.620,-0.203000,0.611000,0.735000,39.931000,-36.229000,2.298000,31.490000
1.632,-0.076000,0.631000,0.781000,35.473000,-69.931000,-5.290000,31.540000
1.640,0.187000,0.621000,0.846000,33.305000,-74.733000,-10.130000,31.540000
1.651,0.369000,0.621000,0.884000,32.595000,-55.046000,-12.092000,31.400000
1.659,0.455000,0.626000,0.889000,28.786000,-26.351000,-8.634000,31.590000
1.670,0.442000,0.617000,0.810000,25.221000,0.496000,-0.298000,31.450000
1.677,0.309000,0.575000,0.695000,26.786000,14.740000,7.046000,31.590000
1.690,0.127000,0.585000,0.619000,30.473000,12.267000,8.443000,31.490000
1.702,-0.067000,0.602000,0.594000,30.229000,-12.412000,5.855000,31.540000
1.710,-0.121000,0.557000,0.604000,33.023000,-46.855000,-1.435000,31.450000
1.721,0.043000,0.552000,0.601000,38.519000,-68.771000,-7.366000,31.490000
1.728,0.219000,0.521000,0.599000,47.351000,-69.260000,-11.885000,31.450000
1.741,0.348000,0.525000,0.633000,58.107000,-57.198000,-13.809000,31.450000
1.753,0.391000,0.553000,0.656000,68.244000,-36.664000,-13.779000,31.400000
1.760,0.348000,0.624000,0.677000,75.656000,-20.420000,-16.084000,31.490000
1.771,0.299000,0.708000,0.692000,76.573000,-12.519000,-16.137000,31.540000
1.778,0.244000,0.727000,0.692000,75.924000,-14.092000,-13.595000,31.590000
1.790,0.187000,0.725000,0.673000,76.473000,-22.183000,-12.366000,31.490000
1.803,0.173000,0.764000,0.671000,75.733000,-30.710000,-11.122000,31.490000
1.810,0.167000,0.742000,0.680000,74.061000,-38.824000,-10.656000,31.540000
1.822,0.195000,0.776000,0.688000,73.389000,-43.053000,-11.634000,31.400000
1.828,0.270000,0.856000,0.794000,65.397000,-40.107000,-11.824000,31.540000
1.841,0.421000,0.899000,0.833000,54.695000,-17.481000,-10.153000,31.450000
1.851,0.532000,0.859000,0.789000,46.710000,19.580000,-7.740000,31.590000
1.860,0.513000,0.864000,0.722000,39.481000,55.023000,-2.664000,31.490000
1.872,0.291000,0.845000,0.646000,31.008000,63.321000,5.031000,31.540000
1.879,-0.005000,0.818000,0.609000,24.168000,30.542000,9.359000,31.590000
1.892,-0.065000,0.800000,0.572000,23.389000,-14.214000,7.870000,31.590000
1.899,0.080000,0.791000,0.569000,22.481000,-46.954000,7.534000,31.450000
1.911,0.322000,0.771000,0.584000,25.046000,-49.427000,9.237000,31.540000
1.918,0.515000,0.836000,0.573000,21.893000,-23.115000,17.130000,31.400000
1.930,0.524000,0.852000,0.563000,14.771000,7.000000,22.809000,31.490000
1.943,0.450000,0.806000,0.491000,10.580000,23.969000,26.626000,31.640000
1.950,0.327000,0.712000,0.426000,13.420000,22.107000,27.145000,31.590000
1.962,0.207000,0.633000,0.446000,26.557000,0.863000,29.389000,31.490000
1.969,0.198000,0.656000,0.498000,38.962000,-24.053000,33.359000,31.540000
1.981,0.259000,0.741000,0.587000,43.748000,-34.252000,34.008000,31.490000
1.990,0.292000,0.841000,0.633000,39.282000,-30.580000,34.069000,31.590000
2.000,0.228000,0.866000,0.641000,30.382000,-26.901000,30.328000,31.450000
2.013,0.237000,0.876000,0.652000,21.244000,-22.786000,17.206000,31.490000
2.020,0.310000,0.869000,0.585000,9.092000,-16.176000,6.763000,31.490000
2.032,0.340000,0.753000,0.557000,4.038000,-20.183000,3.519000,31.540000
2.040,0.383000,0.681000,0.564000,8.397000,-25.687000,8.664000,31.450000
2.052,0.415000,0.697000,0.614000,11.748000,-31.046000,19.466000,31.490000
2.058,0.461000,0.716000,0.626000,13.031000,-30.008000,30.321000,31.490000
2.071,0.437000,0.893000,0.587000,-0.328000,-24.634000,47.641000,31.540000
2.076,0.333000,0.765000,0.485000,-10.588000,-27.954000,54.908000,31.400000
2.090,0.316000,0.668000,0.407000,-4.282000,-26.969000,51.008000,31.490000
2.102,0.311000,0.606000,0.405000,12.260000,-23.794000,38.977000,31.540000
2.109,0.330000,0.601000,0.549000,32.466000,-19.076000,26.153000,31.490000
2.121,0.308000,0.724000,0.760000,43.679000,-11.679000,19.992000,31.490000
2.128,0.222000,0.864000,0.930000,33.779000,-12.939000,18.038000,31.640000
2.141,0.207000,0.972000,0.971000,14.695000,-15.885000,17.290000,31.540000
2.153,0.162000,1.072000,0.853000,-21.931000,-29.603000,24.389000,31.590000
2.160,0.173000,0.829000,0.617000,-38.824000,-47.305000,21.366000,31.450000
2.171,0.330000,0.696000,0.429000,-34.298000,-54.534000,18.802000,31.450000
2.178,0.422000,0.625000,0.353000,-17.847000,-58.977000,21.634000,31.490000
2.191,0.498000,0.591000,0.417000,5.580000,-54.779000,26.656000,31.490000
2.199,0.396000,0.700000,0.547000,20.550000,-49.206000,31.672000,31.540000
2.210,0.281000,0.736000,0.629000,22.450000,-50.412000,29.427000,31.590000
2.222,0.197000,0.956000,0.653000,8.687000,-53.160000,26.374000,31.590000
2.229,0.109000,0.961000,0.570000,-12.962000,-66.092000,18.885000,31.540000
2.242,0.201000,0.887000,0.473000,-22.092000,-75.137000,-0.534000,31.490000
2.248,0.344000,0.715000,0.397000,-20.458000,-78.145000,-18.634000,31.490000
2.260,0.576000,0.553000,0.441000,-6.168000,-71.718000,-25.733000,31.450000
2.272,0.748000,0.586000,0.548000,7.153000,-54.023000,-16.718000,31.450000
2.279,0.768000,0.688000,0.659000,6.588000,-36.344000,2.649000,31.590000
2.293,0.697000,0.786000,0.698000,-1.305000,-23.985000,21.893000,31.540000
2.299,0.460000,0.914000,0.616000,-20.595000,-30.771000,37.771000,31.540000
2.311,0.296000,0.755000,0.447000,-27.366000,-49.542000,32.122000,31.400000
2.316,0.331000,0.622000,0.357000,-20.176000,-62.374000,20.420000,31.590000
2.330,0.457000,0.576000,0.396000,-6.221000,-59.374000,8.115000,31.540000
2.342,0.535000,0.616000,0.521000,3.473000,-45.511000,-2.649000,31.400000
2.350,0.577000,0.669000,0.646000,4.641000,-29.374000,-8.153000,31.590000
2.362,0.609000,0.704000,0.666000,-2.924000,-17.435000,-6.015000,31.540000
2.368,0.660000,0.641000,0.636000,-7.855000,-7.817000,-1.328000,31.590000
2.381,0.689000,0.620000,0.594000,-7.748000,0.687000,5.359000,31.400000
2.390,0.712000,0.604000,0.583000,-4.473000,9.840000,13.466000,31.450000
2.401,0.655000,0.613000,0.628000,0.099000,16.221000,23.099000,31.640000
2.413,0.605000,0.670000,0.684000,-0.282000,20.565000,27.733000,31.490000
2.420,0.540000,0.617000,0.742000,-2.748000,22.153000,28.015000,31.540000
2.432,0.548000,0.568000,0.786000,-3.466000,26.718000,19.069000,31.450000
2.440,0.546000,0.546000,0.840000,-5.550000,34.977000,8.015000,31.490000
2.452,0.519000,0.604000,0.913000,-12.771000,42.450000,-2.954000,31.490000
2.459,0.522000,0.758000,1.020000,-30.336000,46.290000,-10.305000,31.540000
2.470,0.583000,0.869000,1.038000,-55.618000,49.191000,-11.878000,31.590000
2.483,0.681000,0.815000,0.948000,-75.122000,57.191000,-8.901000,31.490000
2.490,0.774000,0.766000,0.799000,-82.672000,72.137000,2.656000,31.540000
2.502,0.823000,0.756000,0.650000,-82.206000,91.405000,20.260000,31.450000
2.509,0.627000,0.786000,0.546000,-80.511000,102.382000,35.221000,31.490000
2.521,0.310000,0.834000,0.491000,-81.473000,88.198000,37.237000,31.540000
2.528,0.196000,0.820000,0.443000,-78.908000,62.389000,21.496000,31.450000
2.540,0.260000,0.735000,0.371000,-72.023000,43.664000,4.985000,31.490000
2.553,0.365000,0.688000,0.341000,-59.321000,40.458000,-5.107000,31.590000
2.560,0.434000,0.682000,0.379000,-48.947000,45.565000,-8.771000,31.540000
2.572,0.405000,0.677000,0.476000,-42.573000,48.763000,-12.351000,31.590000
2.578,0.384000,0.742000,0.636000,-41.534000,44.855000,-14.450000,31.590000
2.592,0.418000,0.803000,0.741000,-50.542000,42.863000,-14.542000,31.490000
2.603,0.432000,0.789000,0.750000,-64.275000,40.351000,-11.489000,31.540000
2.610,0.430000,0.745000,0.663000,-74.389000,38.160000,-6.099000,31.490000
2.622,0.359000,0.656000,0.550000,-79.885000,29.649000,-5.809000,31.450000
2.629,0.277000,0.556000,0.525000,-74.817000,13.206000,-7.374000,31.450000
2.642,0.320000,0.544000,0.572000,-67.649000,-0.107000,-9.794000,31.490000
2.649,0.381000,0.536000,0.668000,-61.656000,-3.466000,-12.725000,31.490000
2.660,0.422000,0.556000,0.792000,-57.687000,1.901000,-15.244000,31.450000
2.672,0.482000,0.635000,0.869000,-59.954000,14.740000,-17.534000,31.590000
2.679,0.490000,0.635000,0.879000,-64.389000,23.771000,-15.611000,31.310000
2.691,0.497000,0.634000,0.839000,-68.000000,31.092000,-10.344000,31.450000
2.699,0.476000,0.630000,0.753000,-72.618000,33.557000,0.000000,31.450000
2.711,0.358000,0.544000,0.694000,-70.321000,28.626000,10.618000,31.490000
2.717,0.208000,0.505000,0.695000,-66.679000,16.130000,12.397000,31.400000
2.730,0.067000,0.498000,0.849000,-62.260000,-1.893000,5.321000,31.450000
2.742,0.057000,0.557000,1.055000,-61.809000,-11.489000,-11.511000,31.590000
2.750,0.222000,0.748000,1.141000,-72.160000,-2.740000,-26.206000,31.540000
2.762,0.299000,0.727000,1.021000,-87.511000,13.275000,-33.420000,31.540000
2.768,0.309000,0.576000,0.858000,-92.489000,25.573000,-34.481000,31.490000
2.780,0.297000,0.425000,0.691000,-87.725000,26.145000,-33.679000,31.590000
2.793,0.283000,0.343000,0.641000,-76.580000,21.901000,-32.328000,31.450000
2.799,0.284000,0.362000,0.734000,-65.863000,16.763000,-35.603000,31.540000
2.811,0.320000,0.398000,0.904000,-58.053000,16.916000,-39.634000,31.680000
2.818,0.387000,0.491000,1.037000,-59.573000,22.634000,-43.183000,31.540000
2.830,0.501000,0.611000,1.045000,-70.924000,33.427000,-38.244000,31.540000
2.842,0.554000,0.541000,0.959000,-79.504000,48.511000,-24.084000,31.490000
2.850,0.536000,0.466000,0.830000,-82.000000,63.565000,-7.282000,31.490000
2.862,0.458000,0.436000,0.714000,-82.061000,72.992000,7.298000,31.450000
2.868,0.282000,0.373000,0.685000,-81.504000,73.183000,14.107000,31.490000
2.881,0.046000,0.339000,0.766000,-78.695000,57.954000,7.321000,31.590000
2.888,0.012000,0.389000,0.874000,-73.710000,41.053000,-10.573000,31.540000
2.900,0.043000,0.389000,0.930000,-74.023000,22.786000,-24.573000,31.640000
2.912,0.152000,0.432000,1.000000,-75.901000,15.344000,-35.382000,31.490000
2.919,0.344000,0.466000,0.979000,-78.282000,19.748000,-35.962000,31.450000
2.931,0.424000,0.429000,0.958000,-83.771000,31.015000,-23.489000,31.540000
2.940,0.491000,0.320000,0.962000,-80.214000,48.038000,-8.267000,31.490000
2.950,0.626000,0.207000,0.964000,-62.878000,79.893000,7.969000,31.540000
2.962,0.625000,0.230000,1.037000,-46.626000,123.183000,24.206000,31.450000
2.969,0.385000,0.361000,1.130000,-44.924000,151.656000,30.794000,31.490000
2.981,0.001000,0.410000,1.116000,-51.611000,143.863000,20.672000,31.590000
2.990,-0.244000,0.379000,1.124000,-54.656000,111.695000,0.954000,31.450000
3.000,-0.189000,0.445000,1.054000,-67.038000,73.664000,-19.710000,31.490000
3.013,-0.005000,0.341000,0.916000,-77.038000,42.046000,-27.710000,31.590000
3.019,0.175000,0.182000,0.838000,-75.427000,33.450000,-25.397000,31.450000
3.031,0.307000,0.167000,0.752000,-72.359000,44.763000,-20.725000,31.450000
3.040,0.253000,0.147000,0.718000,-70.298000,56.634000,-7.893000,31.590000
3.051,0.138000,0.139000,0.737000,-63.618000,67.634000,-3.763000,31.490000
3.063,-0.007000,0.206000,0.778000,-60.130000,66.794000,-8.786000,31.540000
3.069,-0.130000,0.214000,0.856000,-58.107000,50.214000,-18.328000,31.490000
3.081,-0.166000,0.291000,0.907000,-57.580000,29.672000,-33.542000,31.400000
3.090,-0.058000,0.305000,0.885000,-60.351000,12.366000,-49.885000,31.450000
3.101,0.115000,0.233000,0.771000,-62.550000,4.092000,-56.511000,31.450000
3.113,0.270000,0.116000,0.671000,-54.992000,10.061000,-54.260000,31.590000
