time_sec,ax,ay,az,gx,gy,gz,temp_c
0.011,0.202000,0.137000,0.958000,6.366000,1.748000,5.954000,28.810000
0.013,0.174000,0.131000,0.949000,5.824000,4.481000,8.656000,28.770000
0.025,0.136000,0.127000,0.953000,6.145000,3.420000,14.198000,28.770000
0.033,0.112000,0.146000,0.941000,4.603000,3.000000,14.779000,28.810000
0.045,0.124000,0.131000,0.882000,0.779000,5.718000,9.679000,28.910000
0.053,0.147000,0.093000,0.821000,3.794000,7.771000,5.389000,28.810000
0.065,0.142000,0.086000,0.802000,9.015000,7.809000,2.504000,28.860000
0.071,0.137000,0.089000,0.831000,12.076000,3.603000,1.038000,28.770000
0.088,0.149000,0.120000,0.885000,14.137000,-1.901000,1.260000,28.810000
0.098,0.163000,0.133000,0.927000,15.008000,-6.496000,2.504000,28.810000
0.105,0.170000,0.129000,0.955000,15.611000,-10.069000,7.740000,28.770000
0.117,0.189000,0.140000,0.996000,14.191000,-11.145000,14.611000,28.770000
0.125,0.166000,0.135000,1.006000,11.076000,-8.611000,16.893000,28.770000
0.136,0.147000,0.141000,0.995000,8.031000,-4.985000,16.664000,28.810000
0.144,0.135000,0.130000,0.979000,5.542000,-2.733000,14.489000,28.720000
0.156,0.122000,0.117000,0.970000,4.947000,-0.145000,11.962000,28.670000
0.163,0.104000,0.122000,0.964000,5.107000,-0.275000,12.191000,28.860000
0.178,0.092000,0.116000,0.961000,5.237000,-0.282000,12.931000,28.860000
0.184,0.074000,0.117000,0.957000,4.183000,-0.664000,10.977000,28.810000
0.196,0.081000,0.114000,0.961000,4.290000,-1.282000,9.099000,28.810000
0.203,0.072000,0.082000,0.969000,5.496000,-3.183000,7.611000,28.770000
0.215,0.050000,0.081000,0.964000,8.336000,-6.634000,5.519000,28.670000
0.223,0.041000,0.100000,0.977000,9.931000,-11.809000,4.115000,28.810000
0.235,0.064000,0.102000,0.979000,9.855000,-15.557000,1.450000,28.810000
0.247,0.082000,0.125000,0.996000,11.153000,-21.466000,2.168000,28.770000
0.254,0.113000,0.131000,1.021000,12.916000,-27.588000,10.832000,28.770000
0.267,0.134000,0.149000,1.024000,10.076000,-26.954000,16.847000,28.810000
0.274,0.152000,0.182000,1.043000,5.298000,-21.359000,20.863000,28.810000
0.287,0.172000,0.209000,1.032000,-1.748000,-9.969000,21.748000,28.810000
0.294,0.164000,0.213000,0.998000,-11.779000,4.420000,14.252000,28.860000
0.306,0.138000,0.174000,0.933000,-16.855000,15.145000,4.931000,28.860000
0.313,0.135000,0.140000,0.875000,-18.267000,20.916000,-2.260000,28.810000
0.325,0.126000,0.125000,0.846000,-16.740000,20.443000,-4.817000,28.720000
0.338,0.122000,0.098000,0.844000,-11.802000,16.176000,-4.046000,28.810000
0.345,0.101000,0.094000,0.843000,-4.458000,6.313000,-0.084000,28.950000
0.357,0.077000,0.090000,0.869000,1.534000,-3.679000,1.817000,28.770000
0.364,0.085000,0.111000,0.885000,4.672000,-10.977000,3.305000,28.770000
0.378,0.139000,0.138000,0.914000,4.099000,-12.847000,3.718000,28.910000
0.384,0.164000,0.141000,0.915000,3.718000,-7.069000,-0.252000,28.770000
0.397,0.168000,0.145000,0.928000,4.366000,0.031000,-2.244000,28.670000
0.404,0.135000,0.146000,0.936000,2.305000,5.122000,-3.160000,28.860000
0.417,0.096000,0.142000,0.957000,0.855000,6.023000,-5.664000,28.720000
0.424,0.072000,0.123000,0.955000,-0.145000,4.015000,-7.695000,28.810000
0.438,0.068000,0.122000,0.954000,-0.183000,1.695000,-10.687000,28.860000
0.445,0.071000,0.104000,0.955000,1.160000,-0.359000,-13.344000,28.770000
0.456,0.063000,0.092000,0.957000,2.511000,-2.336000,-15.198000,28.770000
0.463,0.054000,0.101000,0.952000,0.863000,-4.947000,-16.557000,28.720000
0.475,0.053000,0.075000,0.935000,0.718000,-7.832000,-19.275000,28.810000
0.489,0.073000,0.062000,0.931000,0.962000,-6.939000,-25.061000,28.770000
0.495,0.109000,0.067000,0.940000,0.344000,-1.786000,-27.015000,28.770000
0.507,0.100000,0.062000,0.957000,3.557000,2.550000,-20.542000,28.720000
0.514,0.063000,0.093000,0.984000,4.176000,6.221000,-17.863000,28.620000
0.527,0.026000,0.109000,1.016000,0.145000,6.542000,-15.504000,28.810000
