time_sec,ax,ay,az,gx,gy,gz,temp_c
0.013,-0.159000,0.210000,0.901000,-2.405000,7.344000,765.000000,24.950000
0.014,-0.169000,0.209000,0.887000,-2.313000,9.115000,11.313000,24.950000
0.019,-0.219000,0.214000,0.861000,-1.389000,9.267000,12.855000,24.950000
0.026,-0.273000,0.221000,0.854000,1.725000,4.458000,11.153000,24.860000
0.039,-0.295000,0.237000,0.869000,5.008000,-5.374000,7.084000,24.910000
0.047,-0.253000,0.240000,0.884000,6.198000,-11.985000,3.534000,24.910000
0.059,-0.186000,0.234000,0.913000,6.664000,-13.069000,4.962000,24.910000
0.071,-0.125000,0.253000,0.922000,4.221000,-6.336000,5.924000,24.910000
0.079,-0.127000,0.247000,0.917000,-0.603000,2.832000,8.351000,24.910000
0.091,-0.164000,0.237000,0.882000,-1.672000,7.885000,9.176000,24.950000
0.100,-0.226000,0.225000,0.879000,-1.832000,9.557000,7.824000,24.950000
0.111,-0.281000,0.230000,0.880000,-0.435000,6.252000,4.458000,24.950000
0.118,-0.291000,0.211000,0.893000,1.366000,1.137000,1.656000,24.950000
0.130,-0.285000,0.214000,0.914000,1.313000,-5.031000,4.580000,24.910000
0.137,-0.291000,0.211000,0.921000,0.305000,-7.267000,6.214000,24.910000
0.150,-0.277000,0.222000,0.930000,0.137000,-8.458000,7.511000,25.000000
0.157,-0.256000,0.244000,0.926000,-2.740000,-5.443000,6.115000,24.910000
0.169,-0.219000,0.236000,0.884000,-2.496000,1.817000,2.275000,24.910000
0.177,-0.207000,0.235000,0.873000,-0.244000,8.458000,-3.076000,24.910000
0.189,-0.221000,0.235000,0.875000,0.481000,12.275000,-6.420000,24.950000
0.197,-0.265000,0.213000,0.877000,5.656000,6.229000,-3.992000,24.950000
0.208,-0.259000,0.244000,0.901000,8.679000,0.252000,-4.359000,24.950000
0.221,-0.224000,0.228000,0.891000,8.427000,-4.099000,-1.786000,24.910000
0.228,-0.227000,0.231000,0.894000,9.176000,-9.046000,0.527000,25.000000
0.241,-0.242000,0.259000,0.915000,9.733000,-10.863000,-1.305000,24.910000
0.248,-0.259000,0.253000,0.934000,9.863000,-13.710000,-3.733000,24.910000
0.260,-0.248000,0.256000,0.931000,12.076000,-16.168000,-5.939000,24.950000
0.266,-0.223000,0.268000,0.949000,10.206000,-15.122000,-7.252000,24.950000
0.279,-0.227000,0.250000,0.970000,8.458000,-11.550000,-8.443000,24.860000
0.287,-0.223000,0.247000,0.975000,5.412000,-4.725000,-11.374000,24.950000
0.298,-0.237000,0.246000,0.965000,2.107000,1.626000,-14.496000,24.950000
0.311,-0.262000,0.215000,0.953000,5.061000,3.718000,-16.183000,25.000000
0.318,-0.277000,0.266000,0.958000,6.412000,4.000000,-16.992000,24.910000
0.331,-0.311000,0.248000,0.935000,7.664000,-2.656000,-16.580000,24.910000
0.338,-0.287000,0.264000,0.942000,10.695000,-19.069000,-13.244000,25.000000
0.349,-0.252000,0.284000,0.960000,11.359000,-29.107000,-14.328000,24.950000
0.356,-0.196000,0.280000,0.979000,11.405000,-35.542000,-12.557000,24.950000
0.368,-0.143000,0.293000,0.981000,9.802000,-34.145000,-12.275000,24.950000
0.381,-0.102000,0.302000,0.993000,5.786000,-25.733000,-12.588000,24.950000
0.388,-0.090000,0.291000,0.985000,2.733000,-12.939000,-8.252000,24.950000
0.400,-0.146000,0.283000,0.956000,-1.611000,3.015000,-9.145000,24.910000
0.407,-0.248000,0.279000,0.937000,-7.267000,14.725000,-11.282000,25.000000
0.419,-0.351000,0.244000,0.896000,-10.519000,17.962000,-11.847000,24.910000
0.426,-0.432000,0.210000,0.873000,-11.542000,14.489000,-16.740000,24.910000
0.438,-0.455000,0.205000,0.848000,-8.733000,7.427000,-23.985000,24.950000
0.451,-0.460000,0.186000,0.840000,-2.221000,-0.794000,-28.916000,24.860000
0.457,-0.426000,0.202000,0.830000,3.397000,-6.443000,-33.885000,24.950000
0.470,-0.352000,0.217000,0.840000,5.550000,-5.748000,-35.305000,24.950000
0.477,-0.312000,0.223000,0.846000,5.969000,-0.573000,-38.649000,24.950000
0.490,-0.322000,0.278000,0.867000,4.550000,2.916000,-38.771000,25.000000
0.497,-0.399000,0.278000,0.887000,7.214000,-4.092000,-39.237000,24.910000
0.508,-0.420000,0.292000,0.904000,14.305000,-21.527000,-46.031000,25.000000
0.521,-0.336000,0.304000,0.952000,16.939000,-34.527000,-53.252000,25.000000
0.527,-0.238000,0.284000,0.979000,21.076000,-41.771000,-53.031000,24.910000
0.540,-0.167000,0.283000,1.009000,16.855000,-40.214000,-48.763000,25.000000
0.546,-0.137000,0.285000,1.017000,10.969000,-29.198000,-46.664000,24.860000
0.559,-0.115000,0.303000,1.009000,2.534000,-10.740000,-45.641000,24.950000
0.571,-0.187000,0.289000,0.966000,-3.771000,-0.130000,-42.282000,25.050000
0.578,-0.255000,0.300000,0.932000,-7.229000,5.969000,-41.672000,25.000000
0.591,-0.330000,0.279000,0.891000,-4.359000,6.450000,-44.260000,24.910000
0.597,-0.360000,0.249000,0.876000,-0.214000,1.160000,-48.611000,25.000000
0.610,-0.350000,0.256000,0.870000,3.076000,-6.756000,-49.519000,25.090000
0.616,-0.334000,0.272000,0.900000,3.450000,-12.000000,-48.656000,24.910000
0.629,-0.339000,0.316000,0.902000,2.962000,-15.855000,-48.969000,25.050000
0.641,-0.379000,0.333000,0.938000,-0.573000,-21.611000,-47.641000,24.950000
0.648,-0.423000,0.318000,0.960000,2.290000,-31.489000,-50.122000,24.950000
0.660,-0.416000,0.317000,0.977000,4.061000,-39.130000,-59.809000,24.950000
0.667,-0.359000,0.323000,0.992000,5.443000,-45.679000,-70.153000,25.090000
0.679,-0.281000,0.303000,0.994000,6.832000,-49.176000,-75.580000,25.000000
0.687,-0.189000,0.311000,0.973000,3.443000,-48.122000,-75.924000,25.000000
0.698,-0.102000,0.312000,0.955000,-0.221000,-43.359000,-69.153000,24.910000
0.711,-0.051000,0.343000,0.951000,-4.725000,-32.481000,-63.649000,25.000000
0.717,-0.058000,0.410000,0.973000,-17.260000,-18.244000,-56.924000,25.050000
0.730,-0.153000,0.392000,1.003000,-26.008000,-8.443000,-53.458000,25.050000
0.739,-0.270000,0.332000,1.004000,-26.901000,-5.191000,-57.298000,24.950000
0.749,-0.296000,0.330000,1.002000,-25.336000,-5.824000,-66.260000,24.950000
0.761,-0.272000,0.292000,0.991000,-22.115000,-9.733000,-74.794000,24.950000
0.767,-0.234000,0.258000,0.957000,-19.611000,-12.573000,-78.168000,25.000000
0.780,-0.192000,0.264000,0.943000,-20.053000,-13.710000,-76.275000,25.000000
0.786,-0.193000,0.268000,0.941000,-21.779000,-15.458000,-69.756000,25.000000
0.798,-0.230000,0.282000,0.920000,-23.321000,-19.053000,-60.519000,25.000000
0.810,-0.298000,0.284000,0.921000,-23.763000,-26.931000,-55.611000,25.000000
0.817,-0.345000,0.308000,0.914000,-21.481000,-39.557000,-62.321000,24.950000
0.829,-0.300000,0.297000,0.924000,-19.779000,-50.588000,-74.099000,25.050000
