time_sec,ax,ay,az,gx,gy,gz,temp_c
0.014,0.209000,0.226000,1.055000,3.153000,29.450000,6.130000,27.020000
0.019,0.196000,0.228000,1.023000,-3.214000,45.069000,3.298000,27.020000
0.031,0.154000,0.194000,0.968000,-5.931000,54.214000,0.420000,27.020000
0.038,0.062000,0.154000,0.922000,-3.481000,52.443000,-3.885000,27.070000
0.051,-0.015000,0.140000,0.909000,0.031000,39.076000,-5.290000,27.070000
0.058,-0.030000,0.139000,0.892000,-0.359000,21.557000,-2.580000,27.070000
0.070,0.008000,0.137000,0.898000,-0.931000,8.130000,0.412000,27.020000
0.081,0.066000,0.148000,0.893000,0.015000,2.084000,3.840000,27.020000
0.091,0.102000,0.149000,0.894000,1.344000,2.954000,6.908000,27.120000
0.099,0.175000,0.199000,0.908000,0.115000,16.931000,3.107000,27.020000
0.110,0.174000,0.163000,0.891000,1.244000,30.687000,-1.229000,26.980000
0.118,0.135000,0.150000,0.892000,3.443000,39.939000,-4.160000,27.070000
0.130,0.057000,0.153000,0.909000,3.863000,39.298000,-3.473000,26.980000
0.137,-0.011000,0.161000,0.944000,6.969000,29.137000,0.618000,27.120000
0.150,-0.063000,0.171000,0.978000,8.092000,14.969000,5.840000,27.020000
0.157,-0.050000,0.188000,1.007000,4.847000,6.405000,7.565000,27.120000
0.170,-0.016000,0.194000,0.998000,-0.008000,5.069000,6.069000,27.070000
0.184,0.019000,0.155000,0.963000,-0.504000,10.939000,-2.504000,27.070000
0.191,0.057000,0.135000,0.955000,2.878000,19.405000,-14.305000,27.070000
0.202,0.086000,0.136000,0.983000,7.321000,27.084000,-24.023000,26.980000
0.209,0.082000,0.156000,1.058000,9.237000,30.275000,-26.351000,27.020000
0.221,0.052000,0.178000,1.128000,9.580000,29.542000,-24.397000,27.120000
0.230,0.079000,0.236000,1.150000,3.908000,32.947000,-21.023000,27.070000
0.241,0.099000,0.238000,1.120000,-3.939000,41.443000,-19.985000,26.980000
0.248,0.156000,0.213000,1.063000,-9.389000,62.595000,-19.969000,27.070000
0.260,0.085000,0.184000,0.983000,-11.618000,80.824000,-17.481000,26.980000
0.272,-0.014000,0.142000,0.929000,-9.053000,92.237000,-16.137000,27.020000
0.279,-0.170000,0.159000,0.936000,-4.656000,85.588000,-12.977000,27.020000
0.291,-0.311000,0.167000,0.971000,-1.122000,66.588000,-12.542000,27.020000
0.298,-0.349000,0.196000,1.021000,-0.015000,43.832000,-15.450000,26.980000
0.310,-0.341000,0.234000,1.067000,-2.504000,23.084000,-18.931000,26.980000
0.317,-0.283000,0.252000,1.097000,-7.489000,12.672000,-21.550000,27.070000
0.331,-0.252000,0.239000,1.068000,-13.412000,9.611000,-23.229000,27.020000
0.342,-0.248000,0.245000,1.034000,-18.672000,9.031000,-27.710000,27.020000
0.348,-0.275000,0.221000,0.993000,-20.458000,4.038000,-34.679000,27.020000
0.360,-0.287000,0.188000,0.946000,-18.656000,-6.344000,-43.481000,26.980000
0.367,-0.256000,0.174000,0.910000,-15.481000,-21.626000,-50.000000,27.170000
0.380,-0.210000,0.151000,0.912000,-11.748000,-36.328000,-51.458000,27.070000
0.392,-0.085000,0.184000,0.906000,-10.908000,-39.802000,-50.382000,27.070000
0.398,-0.036000,0.168000,0.908000,-8.191000,-39.702000,-46.908000,27.120000
0.411,-0.017000,0.182000,0.910000,-3.809000,-34.878000,-48.137000,26.930000
0.417,0.004000,0.205000,0.911000,-2.962000,-32.443000,-53.221000,27.120000
0.430,0.024000,0.196000,0.920000,-1.863000,-34.809000,-55.496000,26.980000
0.438,0.040000,0.181000,0.948000,-1.275000,-39.740000,-52.649000,27.070000
0.449,0.060000,0.192000,0.969000,-2.847000,-43.611000,-44.389000,26.980000
0.461,0.052000,0.178000,1.002000,-4.565000,-48.046000,-33.863000,27.070000
0.468,0.047000,0.206000,1.006000,-5.527000,-47.137000,-32.252000,27.070000
0.481,0.142000,0.222000,0.995000,-8.969000,-35.779000,-40.351000,27.020000
0.487,0.220000,0.215000,0.999000,-10.214000,-16.237000,-48.634000,27.020000
0.500,0.214000,0.189000,0.990000,-10.565000,1.687000,-50.855000,27.070000
0.512,0.146000,0.187000,0.984000,-13.519000,13.626000,-45.893000,26.980000
0.518,-0.016000,0.176000,0.981000,-18.573000,8.389000,-33.321000,27.070000
