time_sec,ax,ay,az,gx,gy,gz,temp_c
0.017,-0.506000,0.072000,0.740000,-61.908000,-2.809000,0.618000,27.640000
0.018,-0.329000,0.135000,0.781000,-47.290000,-42.351000,2.824000,27.730000
0.025,-0.116000,0.237000,0.833000,-40.809000,-63.450000,9.908000,27.590000
0.037,0.048000,0.347000,0.835000,-45.321000,-62.756000,14.901000,27.590000
0.044,0.230000,0.373000,0.897000,-49.206000,-44.626000,12.679000,27.590000
0.056,0.289000,0.354000,0.913000,-51.832000,-21.908000,7.985000,27.540000
0.063,0.325000,0.327000,0.890000,-56.382000,2.046000,12.397000,27.540000
0.076,0.274000,0.259000,0.855000,-55.885000,19.901000,19.550000,27.640000
0.088,0.169000,0.213000,0.837000,-51.053000,29.557000,25.931000,27.590000
0.096,0.034000,0.226000,0.842000,-47.099000,27.015000,33.443000,27.680000
0.107,-0.073000,0.229000,0.851000,-46.840000,18.550000,39.015000,27.540000
0.115,-0.156000,0.201000,0.847000,-46.511000,10.863000,40.099000,27.640000
0.126,-0.162000,0.205000,0.812000,-45.313000,6.748000,33.824000,27.540000
0.133,-0.164000,0.142000,0.773000,-41.687000,3.282000,27.847000,27.590000
0.146,-0.146000,0.103000,0.774000,-32.580000,4.008000,19.053000,27.490000
0.158,-0.118000,0.155000,0.780000,-26.405000,2.809000,12.481000,27.490000
0.165,-0.099000,0.179000,0.819000,-22.595000,-1.076000,9.321000,27.640000
0.177,-0.043000,0.222000,0.856000,-24.634000,-3.519000,9.664000,27.640000
0.185,0.016000,0.225000,0.860000,-30.359000,-1.023000,15.260000,27.490000
0.197,0.028000,0.180000,0.826000,-32.305000,4.053000,19.160000,27.590000
0.205,0.032000,0.180000,0.785000,-29.840000,10.214000,24.496000,27.590000
0.216,-0.014000,0.131000,0.749000,-25.580000,8.771000,24.992000,27.450000
0.222,-0.052000,0.109000,0.737000,-17.603000,4.031000,22.107000,27.540000
0.235,-0.056000,0.115000,0.746000,-12.748000,-1.458000,20.275000,27.540000
0.248,-0.038000,0.117000,0.771000,-10.076000,-4.229000,20.176000,27.490000
0.255,0.005000,0.152000,0.808000,-9.198000,2.771000,17.794000,27.490000
0.267,0.004000,0.148000,0.800000,-11.756000,11.885000,16.359000,27.490000
0.274,-0.061000,0.088000,0.782000,-6.939000,15.084000,14.672000,27.640000
0.287,-0.111000,0.126000,0.798000,-1.992000,10.244000,11.618000,27.540000
0.295,-0.152000,0.112000,0.837000,1.405000,-1.015000,13.328000,27.540000
0.306,-0.160000,0.109000,0.878000,2.664000,-9.122000,14.802000,27.590000
0.318,-0.134000,0.130000,0.887000,-0.611000,-10.611000,15.290000,27.590000
0.325,-0.117000,0.097000,0.850000,-0.962000,-8.985000,12.504000,27.540000
0.338,-0.104000,0.099000,0.826000,2.359000,-3.710000,4.382000,27.540000
0.345,-0.062000,0.160000,0.833000,8.550000,1.061000,-1.321000,27.540000
0.357,-0.085000,0.183000,0.869000,8.069000,1.794000,-0.641000,27.590000
0.365,-0.084000,0.214000,0.934000,6.794000,-0.733000,4.565000,27.590000
0.377,-0.109000,0.208000,0.961000,0.710000,-1.634000,11.084000,27.590000
0.385,-0.120000,0.186000,0.967000,-4.351000,2.679000,17.176000,27.640000
0.396,-0.156000,0.169000,0.948000,-7.527000,10.214000,17.237000,27.640000
0.403,-0.201000,0.148000,0.910000,-8.527000,16.840000,13.641000,27.540000
0.416,-0.248000,0.123000,0.875000,-6.740000,17.374000,4.504000,27.490000
0.428,-0.285000,0.105000,0.856000,-0.954000,11.137000,-5.336000,27.490000
0.435,-0.252000,0.133000,0.874000,1.580000,3.885000,-10.756000,27.590000
0.448,-0.259000,0.124000,0.868000,5.382000,-7.718000,-11.511000,27.450000
0.455,-0.230000,0.144000,0.913000,8.389000,-17.450000,-14.107000,27.540000
0.467,-0.164000,0.204000,0.957000,8.947000,-25.580000,-13.412000,27.590000
