time_sec,ax,ay,az,gx,gy,gz,temp_c
0.002,-0.594000,1.013000,0.562000,19.870000,82.649000,93.626000,28.620000
0.014,-0.679000,1.010000,0.604000,12.947000,67.389000,89.702000,28.580000
0.021,-0.750000,1.000000,0.626000,3.053000,41.206000,80.641000,28.480000
0.033,-0.735000,0.960000,0.620000,-10.458000,13.725000,74.252000,28.530000
0.046,-0.633000,0.945000,0.576000,-20.641000,-9.863000,68.771000,28.530000
0.052,-0.434000,0.943000,0.547000,-22.069000,-11.191000,67.611000,28.530000
0.065,-0.276000,0.946000,0.544000,-15.542000,0.962000,72.931000,28.480000
0.072,-0.206000,0.976000,0.565000,-9.008000,24.771000,87.595000,28.480000
0.085,-0.235000,1.011000,0.585000,-7.374000,55.695000,97.183000,28.440000
0.093,-0.331000,1.007000,0.593000,-4.527000,74.099000,101.565000,28.620000
0.105,-0.458000,0.983000,0.576000,-3.244000,77.107000,101.344000,28.480000
0.116,-0.572000,0.941000,0.577000,-4.550000,68.954000,94.221000,28.480000
0.123,-0.605000,0.949000,0.589000,-7.107000,56.145000,82.412000,28.530000
0.135,-0.611000,0.960000,0.587000,-12.031000,40.496000,68.908000,28.530000
0.142,-0.513000,1.008000,0.613000,-15.550000,32.847000,55.023000,28.580000
0.154,-0.441000,1.009000,0.584000,-17.290000,27.672000,45.328000,28.580000
0.161,-0.339000,1.014000,0.558000,-18.588000,28.519000,36.260000,28.580000
0.174,-0.248000,0.998000,0.521000,-17.557000,34.847000,27.702000,28.440000
0.186,-0.183000,1.009000,0.522000,-12.450000,30.695000,27.603000,28.480000
0.192,-0.115000,1.054000,0.518000,-6.145000,30.435000,32.092000,28.580000
0.205,-0.133000,1.047000,0.500000,-0.229000,33.588000,37.611000,28.530000
0.212,-0.130000,1.036000,0.490000,5.550000,34.198000,45.382000,28.530000
0.225,-0.124000,1.045000,0.479000,10.580000,36.115000,54.992000,28.530000
0.232,-0.172000,1.000000,0.435000,16.550000,39.725000,61.015000,28.580000
0.243,-0.173000,0.987000,0.410000,23.489000,48.939000,59.771000,28.480000
0.249,-0.169000,1.009000,0.412000,27.450000,65.321000,58.450000,28.530000
0.263,-0.195000,1.016000,0.423000,31.115000,81.405000,54.588000,28.530000
0.275,-0.253000,1.016000,0.424000,33.740000,90.695000,49.840000,28.480000
0.282,-0.292000,1.031000,0.428000,30.847000,94.565000,44.893000,28.580000
0.294,-0.310000,1.017000,0.443000,28.153000,92.267000,39.305000,28.530000
0.301,-0.317000,1.023000,0.439000,28.168000,83.626000,35.664000,28.440000
0.314,-0.306000,1.035000,0.431000,26.092000,74.985000,33.687000,28.480000
0.321,-0.301000,1.004000,0.414000,26.344000,62.069000,35.137000,28.580000
0.333,-0.340000,0.931000,0.364000,28.855000,45.878000,32.870000,28.480000
0.345,-0.286000,0.936000,0.349000,23.160000,34.992000,31.351000,28.530000
0.352,-0.228000,0.923000,0.322000,19.969000,29.710000,35.626000,28.530000
0.367,-0.216000,0.898000,0.308000,17.847000,26.107000,38.084000,28.480000
0.372,-0.195000,0.881000,0.305000,16.359000,25.832000,41.183000,28.580000
0.384,-0.191000,0.895000,0.327000,17.885000,24.183000,44.176000,28.530000
0.391,-0.186000,0.927000,0.323000,19.405000,25.550000,44.130000,28.530000
0.403,-0.187000,0.924000,0.327000,19.634000,25.023000,44.985000,28.480000
0.409,-0.188000,0.909000,0.332000,19.267000,26.542000,46.847000,28.480000
0.424,-0.210000,0.904000,0.326000,17.725000,27.382000,48.115000,28.440000
0.436,-0.208000,0.893000,0.322000,15.252000,27.191000,48.885000,28.440000
0.442,-0.230000,0.877000,0.316000,12.588000,27.832000,51.748000,28.530000
0.454,-0.249000,0.855000,0.310000,12.366000,25.794000,53.000000,28.480000
0.461,-0.253000,0.866000,0.310000,10.458000,23.924000,53.725000,28.480000
0.474,-0.289000,0.858000,0.295000,8.008000,20.718000,54.237000,28.440000
0.481,-0.301000,0.830000,0.281000,7.443000,15.191000,53.206000,28.530000
0.493,-0.315000,0.815000,0.273000,6.977000,7.725000,52.450000,28.480000
0.500,-0.295000,0.803000,0.275000,6.313000,4.924000,48.687000,28.480000
0.513,-0.254000,0.791000,0.294000,5.733000,3.664000,46.053000,28.390000
0.526,-0.259000,0.786000,0.300000,5.176000,3.710000,43.344000,28.530000
0.533,-0.255000,0.781000,0.312000,3.679000,4.832000,37.153000,28.440000
0.545,-0.239000,0.779000,0.330000,1.473000,7.481000,31.985000,28.480000
0.552,-0.232000,0.801000,0.337000,1.130000,6.954000,26.565000,28.480000
0.567,-0.236000,0.755000,0.321000,5.191000,6.656000,25.550000,28.530000
0.572,-0.221000,0.798000,0.321000,1.855000,10.290000,17.076000,28.440000
0.585,-0.215000,0.748000,0.317000,2.099000,10.099000,16.160000,28.580000
0.592,-0.212000,0.703000,0.306000,0.855000,12.977000,14.611000,28.480000
0.604,-0.209000,0.672000,0.277000,0.275000,15.069000,12.885000,28.530000
0.611,-0.186000,0.664000,0.274000,0.328000,19.580000,10.504000,28.530000
0.624,-0.180000,0.689000,0.270000,0.618000,25.527000,8.718000,28.480000
0.632,-0.181000,0.709000,0.271000,-1.588000,32.000000,5.504000,28.390000
0.643,-0.198000,0.719000,0.289000,-2.962000,35.687000,1.298000,28.580000
