time_sec,ax,ay,az,gx,gy,gz,temp_c
0.015,-0.527000,0.819000,0.060000,0.962000,12.954000,-38.939000,28.810000
0.019,-0.515000,0.816000,0.067000,0.992000,14.382000,-36.504000,28.770000
0.031,-0.531000,0.809000,0.067000,0.664000,15.382000,-33.863000,28.950000
0.043,-0.549000,0.810000,0.070000,1.206000,15.031000,-29.618000,28.860000
0.050,-0.574000,0.821000,0.067000,1.649000,12.336000,-26.168000,28.810000
0.062,-0.613000,0.813000,0.068000,1.832000,10.695000,-24.053000,28.770000
0.069,-0.631000,0.814000,0.068000,0.832000,9.282000,-23.634000,28.860000
0.081,-0.633000,0.795000,0.062000,-0.282000,7.802000,-25.000000,28.810000
0.089,-0.609000,0.801000,0.055000,1.023000,9.611000,-27.473000,28.910000
0.101,-0.615000,0.786000,0.051000,0.290000,13.626000,-28.336000,28.910000
0.113,-0.606000,0.787000,0.045000,-2.481000,19.122000,-30.649000,28.950000
0.122,-0.627000,0.784000,0.052000,-1.382000,22.962000,-28.649000,28.860000
0.132,-0.677000,0.783000,0.047000,-0.641000,21.733000,-25.649000,28.810000
0.139,-0.718000,0.796000,0.039000,-0.160000,19.824000,-27.069000,28.910000
0.151,-0.740000,0.807000,0.064000,0.916000,15.840000,-22.664000,28.860000
0.163,-0.780000,0.790000,0.067000,0.588000,7.252000,-20.084000,28.860000
0.170,-0.773000,0.772000,0.064000,0.061000,-1.183000,-19.176000,28.770000
0.184,-0.742000,0.746000,0.055000,0.557000,-8.115000,-19.802000,28.810000
0.191,-0.689000,0.734000,0.026000,2.672000,-10.031000,-21.618000,28.810000
0.202,-0.650000,0.771000,0.011000,3.748000,-7.595000,-18.519000,28.860000
0.209,-0.669000,0.794000,0.005000,3.107000,-3.374000,-16.977000,28.770000
0.221,-0.716000,0.761000,0.016000,5.985000,2.519000,-13.611000,28.860000
0.233,-0.761000,0.783000,0.027000,4.969000,6.626000,-12.992000,28.810000
0.241,-0.795000,0.763000,0.015000,4.061000,9.092000,-19.496000,28.860000
0.253,-0.805000,0.749000,-0.001000,5.221000,9.046000,-28.000000,28.860000
0.259,-0.805000,0.760000,-0.011000,6.550000,10.626000,-33.794000,28.860000
0.271,-0.799000,0.756000,-0.014000,7.672000,8.916000,-39.344000,28.810000
0.278,-0.790000,0.762000,0.004000,9.137000,5.603000,-43.718000,28.810000
0.291,-0.774000,0.741000,0.018000,10.672000,0.496000,-48.679000,28.860000
0.303,-0.721000,0.738000,0.020000,13.679000,-3.359000,-53.183000,28.770000
0.309,-0.642000,0.756000,0.024000,16.092000,-2.954000,-51.015000,28.810000
0.322,-0.602000,0.779000,0.044000,17.321000,0.863000,-44.481000,28.810000
0.329,-0.595000,0.824000,0.039000,18.069000,8.779000,-36.244000,28.860000
0.341,-0.689000,0.870000,0.051000,17.038000,11.359000,-26.137000,28.860000
0.354,-0.807000,0.842000,0.041000,11.481000,9.481000,-27.137000,28.770000
0.360,-0.849000,0.783000,0.040000,6.427000,3.634000,-34.336000,28.810000
0.373,-0.840000,0.708000,0.052000,1.664000,-6.351000,-47.168000,28.810000
0.379,-0.731000,0.651000,0.032000,1.794000,-12.702000,-60.305000,28.770000
0.392,-0.602000,0.654000,0.018000,3.000000,-14.137000,-62.863000,28.860000
0.399,-0.517000,0.658000,0.025000,7.618000,-15.229000,-54.634000,28.770000
0.410,-0.488000,0.708000,0.042000,13.321000,-13.122000,-37.733000,28.810000
0.423,-0.501000,0.733000,0.061000,13.145000,-6.870000,-21.809000,28.770000
0.429,-0.586000,0.732000,0.067000,13.366000,-2.061000,-9.931000,28.860000
0.442,-0.685000,0.680000,0.035000,12.626000,-1.893000,-9.107000,28.860000
0.449,-0.727000,0.637000,0.011000,9.878000,1.962000,-15.244000,28.810000
0.462,-0.754000,0.588000,0.014000,11.618000,0.840000,-19.221000,28.910000
0.473,-0.774000,0.580000,0.026000,16.779000,0.053000,-23.947000,28.770000
0.480,-0.794000,0.660000,0.049000,16.687000,0.344000,-26.000000,28.860000
0.494,-0.823000,0.713000,0.078000,13.214000,1.496000,-26.740000,28.810000
0.500,-0.863000,0.716000,0.087000,5.908000,0.382000,-32.160000,28.910000
0.512,-0.846000,0.723000,0.093000,-2.305000,1.748000,-34.832000,28.770000
0.519,-0.819000,0.687000,0.071000,-9.443000,4.611000,-36.275000,28.770000
0.531,-0.813000,0.649000,0.020000,-14.237000,6.000000,-34.374000,28.770000
0.543,-0.824000,0.582000,-0.017000,-12.618000,7.641000,-36.450000,28.810000
0.550,-0.821000,0.543000,-0.031000,-9.183000,8.901000,-39.542000,28.910000
0.562,-0.815000,0.540000,-0.024000,-5.115000,9.115000,-40.641000,28.860000
0.569,-0.792000,0.545000,-0.013000,-2.229000,11.122000,-38.870000,28.860000
0.581,-0.776000,0.588000,-0.002000,-1.305000,14.618000,-34.550000,28.860000
0.593,-0.849000,0.576000,-0.025000,-2.412000,16.466000,-31.450000,28.910000
0.600,-0.896000,0.550000,-0.042000,-2.679000,17.695000,-31.931000,28.860000
0.612,-0.947000,0.511000,-0.053000,-1.008000,15.786000,-31.641000,28.950000
0.619,-0.984000,0.487000,-0.070000,3.198000,9.496000,-35.511000,28.860000
0.631,-0.966000,0.492000,-0.093000,6.412000,6.321000,-38.611000,28.810000
0.644,-0.941000,0.536000,-0.074000,9.779000,2.679000,-38.008000,28.910000
