time_sec,ax,ay,az,gx,gy,gz,temp_c
0.014,-0.284000,0.595000,0.168000,16.916000,-0.550000,-41.962000,28.250000
0.026,-0.271000,0.581000,0.162000,18.076000,-4.962000,-43.359000,28.250000
0.032,-0.265000,0.573000,0.169000,18.718000,-8.969000,-44.214000,28.290000
0.045,-0.277000,0.564000,0.195000,15.519000,-15.443000,-45.573000,28.200000
0.057,-0.234000,0.573000,0.201000,14.374000,-14.924000,-44.901000,28.200000
0.064,-0.175000,0.608000,0.228000,11.099000,-11.718000,-44.603000,28.340000
0.080,-0.151000,0.626000,0.224000,8.756000,-7.237000,-43.321000,28.250000
0.087,-0.143000,0.650000,0.222000,6.702000,0.061000,-39.351000,28.290000
0.097,-0.160000,0.670000,0.209000,5.267000,5.183000,-33.542000,28.290000
0.102,-0.179000,0.696000,0.212000,6.489000,10.832000,-29.664000,28.290000
0.116,-0.234000,0.701000,0.196000,4.565000,13.176000,-24.847000,28.250000
0.128,-0.281000,0.709000,0.185000,1.992000,12.580000,-21.969000,28.150000
0.135,-0.290000,0.742000,0.174000,-1.786000,12.924000,-22.267000,28.200000
0.147,-0.323000,0.745000,0.160000,-0.802000,10.870000,-22.656000,28.290000
0.154,-0.377000,0.773000,0.145000,1.290000,8.221000,-24.710000,28.250000
0.167,-0.433000,0.773000,0.147000,3.489000,1.183000,-26.748000,28.150000
0.173,-0.469000,0.745000,0.157000,5.153000,-7.893000,-32.405000,28.200000
0.186,-0.469000,0.718000,0.177000,6.069000,-19.481000,-40.053000,28.290000
0.198,-0.420000,0.689000,0.195000,5.893000,-28.634000,-46.351000,28.290000
0.205,-0.366000,0.700000,0.211000,4.252000,-34.061000,-50.733000,28.250000
0.217,-0.281000,0.741000,0.224000,2.611000,-34.779000,-53.298000,28.250000
0.226,-0.219000,0.769000,0.240000,4.282000,-30.519000,-51.595000,28.200000
0.237,-0.195000,0.803000,0.265000,6.962000,-24.214000,-46.519000,28.200000
0.244,-0.195000,0.860000,0.281000,8.122000,-12.954000,-38.344000,28.250000
0.255,-0.228000,0.935000,0.305000,7.092000,-3.214000,-28.389000,28.250000
0.268,-0.276000,0.967000,0.339000,3.618000,4.626000,-22.779000,28.340000
0.276,-0.347000,0.997000,0.327000,-4.557000,11.443000,-23.580000,28.200000
0.288,-0.420000,0.977000,0.302000,-11.519000,11.565000,-31.198000,28.290000
0.295,-0.443000,0.933000,0.262000,-14.534000,8.664000,-43.931000,28.290000
0.306,-0.438000,0.902000,0.217000,-15.420000,1.863000,-47.214000,28.250000
0.318,-0.381000,0.886000,0.191000,-16.191000,-4.084000,-47.290000,28.290000
0.326,-0.311000,0.886000,0.183000,-14.832000,-5.786000,-41.931000,28.200000
0.338,-0.288000,0.895000,0.174000,-10.672000,-5.023000,-34.534000,28.250000
0.344,-0.315000,0.934000,0.187000,-5.466000,-2.191000,-28.565000,28.340000
0.356,-0.365000,0.943000,0.204000,-1.443000,1.061000,-26.046000,28.250000
0.363,-0.422000,0.923000,0.200000,-3.847000,4.351000,-25.229000,28.200000
0.377,-0.451000,0.871000,0.219000,-4.947000,8.382000,-28.275000,28.200000
0.389,-0.453000,0.848000,0.205000,-5.168000,11.298000,-30.786000,28.250000
0.395,-0.445000,0.845000,0.206000,-5.168000,12.198000,-34.794000,28.250000
0.407,-0.437000,0.851000,0.205000,-5.603000,15.366000,-36.725000,28.250000
0.414,-0.410000,0.861000,0.203000,-6.924000,17.573000,-35.160000,28.290000
0.428,-0.414000,0.871000,0.233000,-6.008000,18.847000,-31.221000,28.290000
0.434,-0.451000,0.864000,0.235000,-6.221000,17.122000,-27.832000,28.250000
0.446,-0.466000,0.868000,0.240000,-4.084000,13.947000,-26.725000,28.250000
0.458,-0.491000,0.858000,0.229000,-4.351000,12.183000,-27.260000,28.390000
0.465,-0.499000,0.862000,0.225000,-9.015000,11.489000,-27.122000,28.290000
0.477,-0.514000,0.827000,0.220000,-10.824000,10.427000,-23.962000,28.290000
0.486,-0.523000,0.795000,0.190000,-12.908000,8.649000,-26.672000,28.250000
0.497,-0.520000,0.776000,0.176000,-13.015000,8.084000,-28.244000,28.250000
0.503,-0.498000,0.760000,0.183000,-9.221000,9.542000,-29.527000,28.290000
0.516,-0.477000,0.778000,0.184000,-4.931000,12.481000,-27.412000,28.290000
0.528,-0.460000,0.814000,0.231000,-1.351000,17.763000,-22.298000,28.340000
0.535,-0.491000,0.840000,0.257000,-0.588000,21.214000,-16.107000,28.250000
0.547,-0.541000,0.860000,0.267000,-2.710000,24.603000,-15.901000,28.250000
0.554,-0.556000,0.847000,0.275000,-5.695000,27.443000,-14.847000,28.290000
0.566,-0.588000,0.849000,0.266000,-9.679000,27.420000,-17.916000,28.290000
0.579,-0.613000,0.830000,0.243000,-12.947000,24.008000,-21.527000,28.250000
0.586,-0.623000,0.775000,0.212000,-12.565000,20.313000,-24.237000,28.340000
0.598,-0.614000,0.753000,0.195000,-9.466000,16.519000,-23.603000,28.200000
0.604,-0.613000,0.756000,0.202000,-5.779000,12.611000,-20.656000,28.200000
0.617,-0.604000,0.760000,0.221000,-2.366000,10.626000,-18.366000,28.290000
0.626,-0.617000,0.778000,0.250000,-0.992000,8.489000,-17.557000,28.150000
0.637,-0.625000,0.774000,0.259000,-2.397000,6.031000,-19.595000,28.250000
0.648,-0.605000,0.783000,0.260000,-3.985000,6.183000,-21.198000,28.200000
0.655,-0.598000,0.776000,0.257000,-6.031000,7.076000,-20.405000,28.290000
0.668,-0.598000,0.781000,0.244000,-4.809000,8.366000,-20.046000,28.290000
0.676,-0.616000,0.786000,0.230000,-4.725000,11.351000,-19.924000,28.250000
0.687,-0.648000,0.767000,0.224000,-6.046000,11.397000,-20.947000,28.250000
0.694,-0.646000,0.754000,0.221000,-5.733000,10.947000,-25.580000,28.200000
0.706,-0.630000,0.761000,0.219000,-6.740000,11.489000,-27.496000,28.390000
0.718,-0.605000,0.753000,0.208000,-6.679000,12.656000,-29.099000,28.150000
0.726,-0.568000,0.793000,0.214000,-5.969000,18.321000,-24.832000,28.250000
0.737,-0.598000,0.809000,0.214000,-6.534000,22.191000,-18.962000,28.200000
0.745,-0.652000,0.784000,0.187000,-5.099000,24.397000,-15.847000,28.200000
0.756,-0.700000,0.808000,0.186000,-4.038000,26.069000,-16.107000,28.290000
0.763,-0.769000,0.812000,0.177000,-0.305000,19.977000,-13.153000,28.250000
0.776,-0.825000,0.759000,0.184000,2.504000,11.435000,-17.656000,28.250000
0.788,-0.857000,0.757000,0.197000,3.473000,1.527000,-23.015000,28.290000
0.796,-0.846000,0.730000,0.222000,3.473000,-7.924000,-33.939000,28.200000
0.807,-0.788000,0.710000,0.239000,-0.740000,-15.550000,-43.336000,28.250000
0.814,-0.691000,0.747000,0.254000,-6.672000,-16.427000,-49.443000,28.250000
0.827,-0.604000,0.754000,0.246000,-10.672000,-13.397000,-51.725000,28.250000
0.839,-0.572000,0.746000,0.213000,-12.374000,-9.267000,-47.351000,28.290000
0.845,-0.618000,0.675000,0.173000,-10.626000,-8.427000,-42.863000,28.290000
0.857,-0.655000,0.629000,0.163000,-1.626000,-8.137000,-43.115000,28.290000
0.864,-0.660000,0.641000,0.184000,6.122000,-6.145000,-43.038000,28.250000
0.877,-0.667000,0.638000,0.223000,12.321000,-3.588000,-44.580000,28.200000
0.888,-0.663000,0.703000,0.251000,16.366000,2.779000,-45.336000,28.390000
0.897,-0.696000,0.749000,0.298000,14.641000,6.893000,-43.870000,28.200000
0.908,-0.733000,0.761000,0.297000,7.084000,7.763000,-45.824000,28.250000
0.915,-0.746000,0.771000,0.291000,-1.908000,5.771000,-47.305000,28.250000
0.928,-0.743000,0.748000,0.269000,-9.824000,1.634000,-48.511000,28.290000
0.935,-0.735000,0.693000,0.227000,-12.824000,-4.817000,-49.733000,28.290000
0.947,-0.720000,0.645000,0.183000,-12.168000,-8.855000,-50.458000,28.340000
0.953,-0.690000,0.619000,0.150000,-7.099000,-8.901000,-49.221000,28.250000
0.966,-0.657000,0.668000,0.156000,-1.046000,-4.305000,-43.664000,28.250000
0.979,-0.709000,0.659000,0.170000,1.321000,-0.595000,-40.702000,28.200000
0.987,-0.743000,0.641000,0.169000,1.786000,2.069000,-43.420000,28.290000
0.998,-0.760000,0.612000,0.178000,0.840000,2.969000,-49.053000,28.340000
1.005,-0.737000,0.592000,0.160000,1.672000,2.542000,-53.733000,28.250000
1.017,-0.696000,0.622000,0.158000,4.992000,4.588000,-50.824000,28.290000
1.026,-0.697000,0.645000,0.164000,9.115000,7.962000,-43.748000,28.200000
1.037,-0.754000,0.657000,0.171000,12.550000,10.954000,-38.000000,28.390000
1.044,-0.798000,0.653000,0.182000,14.420000,13.366000,-34.863000,28.340000
1.056,-0.854000,0.641000,0.206000,11.611000,13.298000,-36.061000,28.250000
1.068,-0.865000,0.606000,0.188000,6.908000,9.382000,-43.412000,28.290000
1.076,-0.839000,0.596000,0.168000,4.519000,6.939000,-50.969000,28.390000
1.088,-0.777000,0.591000,0.153000,5.000000,8.863000,-52.908000,28.250000
1.095,-0.775000,0.592000,0.132000,9.023000,12.084000,-46.687000,28.250000
1.107,-0.807000,0.604000,0.111000,15.466000,16.542000,-40.565000,28.200000
1.114,-0.886000,0.598000,0.113000,22.053000,21.214000,-36.015000,28.200000
1.127,-1.000000,0.562000,0.130000,25.901000,16.107000,-40.198000,28.290000
1.138,-1.009000,0.523000,0.150000,28.527000,8.511000,-57.626000,28.250000
1.146,-0.908000,0.561000,0.173000,27.008000,5.405000,-69.023000,28.250000
1.158,-0.821000,0.570000,0.167000,22.359000,5.763000,-71.198000,28.200000
1.164,-0.754000,0.591000,0.162000,19.214000,11.534000,-66.885000,28.290000
1.178,-0.789000,0.569000,0.159000,17.740000,14.817000,-60.290000,28.250000
1.185,-0.870000,0.513000,0.147000,18.366000,12.641000,-58.252000,28.250000
1.196,-0.898000,0.483000,0.148000,20.099000,8.924000,-59.466000,28.390000
1.203,-0.874000,0.492000,0.154000,20.802000,5.557000,-58.802000,28.290000
1.216,-0.864000,0.508000,0.162000,20.443000,3.244000,-57.122000,28.290000
1.228,-0.859000,0.508000,0.166000,18.611000,0.977000,-55.588000,28.250000
1.236,-0.888000,0.452000,0.155000,16.885000,-3.221000,-57.504000,28.340000
1.248,-0.850000,0.452000,0.171000,15.832000,-3.718000,-59.282000,28.290000
1.254,-0.823000,0.451000,0.175000,15.954000,-1.550000,-57.855000,28.290000
1.266,-0.802000,0.437000,0.180000,17.855000,1.656000,-56.595000,28.340000
1.273,-0.797000,0.443000,0.167000,16.076000,6.702000,-56.191000,28.340000
1.286,-0.800000,0.430000,0.171000,14.725000,11.191000,-56.099000,28.290000
1.298,-0.789000,0.434000,0.149000,13.015000,16.855000,-53.107000,28.290000
1.304,-0.804000,0.433000,0.130000,11.618000,20.397000,-48.038000,28.290000
1.317,-0.851000,0.389000,0.106000,12.176000,20.847000,-43.076000,28.340000
1.326,-0.902000,0.374000,0.094000,14.221000,20.092000,-38.244000,28.250000
1.337,-0.961000,0.340000,0.097000,19.718000,14.939000,-36.221000,28.200000
1.349,-0.948000,0.354000,0.087000,25.855000,13.863000,-35.313000,28.390000
1.355,-0.953000,0.414000,0.096000,29.672000,12.435000,-29.504000,28.250000
1.368,-0.982000,0.422000,0.106000,31.481000,11.519000,-25.985000,28.340000
1.376,-1.017000,0.436000,0.115000,27.885000,11.359000,-24.649000,28.250000
1.387,-1.077000,0.399000,0.123000,23.992000,4.420000,-30.160000,28.290000
1.394,-1.074000,0.339000,0.127000,20.969000,-2.695000,-42.137000,28.290000
1.406,-1.006000,0.350000,0.111000,18.305000,-3.809000,-51.053000,28.290000
1.418,-0.924000,0.366000,0.110000,17.748000,-4.573000,-53.489000,28.250000
1.426,-0.890000,0.356000,0.092000,19.076000,-1.641000,-53.344000,28.200000
1.437,-0.905000,0.361000,0.091000,22.053000,1.069000,-50.786000,28.290000
1.445,-0.943000,0.344000,0.111000,24.053000,-0.573000,-48.977000,28.340000
1.456,-0.941000,0.340000,0.125000,23.847000,-2.252000,-51.305000,28.340000
1.463,-0.905000,0.364000,0.137000,22.336000,-2.527000,-52.466000,28.340000
1.476,-0.882000,0.322000,0.131000,18.794000,-3.130000,-53.679000,28.290000
1.488,-0.832000,0.303000,0.133000,16.244000,2.603000,-56.985000,28.290000
